Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname_x,URL,created_date_x,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,fullname_y,created_date_y,days,download_score,community_score,assets_score,releases_score,commits_score,avg_assets_release,Label
Bekwnn/UnityJsonHelper,0,0,0,0,0,0,0,0,0,2.0,47940208,Bekwnn/UnityJsonHelper,https://github.com/Bekwnn/UnityJsonHelper,2015-12-13 23:05:59,C#,,31,9,31,3,130,Bekwnn/UnityJsonHelper,2.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,2.0,1.0,3.0,0.0,2.0,Bekwnn/UnityJsonHelper,2015-12-13 23:05:59,2308,0.0,0.0008665511265164,0.0,0.0008665511265164,0.003899480069324,0.0,0
scheshan/DoubanGroup.UWP,0,0,0,0,0,0,0,0,0,0.0,45082043,scheshan/DoubanGroup.UWP,https://github.com/scheshan/DoubanGroup.UWP,2015-10-28 01:52:43,C#,,30,13,30,0,129,scheshan/DoubanGroup.UWP,2.0,0.0,2.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,scheshan/DoubanGroup.UWP,2015-10-28 01:52:43,2354,0.0,0.0008496176720475,0.0,0.0008496176720475,0.044180118946474,0.0,0
Pryaxis/orion-core,0,1,0,0,0,1,2,0,0,0.0,35076420,Pryaxis/orion-core,https://github.com/Pryaxis/orion-core,2015-05-05 03:45:54,C#,,29,11,29,10,128,Pryaxis/orion-core,16.0,0.0,2.0,0.0,976.0,10.0,43.0,53.0,0.0,24.0,24.0,0.0,13.0,Pryaxis/orion-core,2015-05-05 03:45:54,2530,0.0,0.0063241106719367,0.0,0.000790513833992,0.3857707509881423,0.0,0
wwwlicious/servicestack-authentication-identityserver,18,5,0,0,0,1,10,1,0,6.5,61019528,wwwlicious/servicestack-authentication-identityserver,https://github.com/wwwlicious/servicestack-authentication-identityserver,2016-06-13 08:17:10,C#,,28,15,28,12,127,wwwlicious/servicestack-authentication-identityserver,6.0,9.0,2.0,6.0,74.0,12.0,8.0,20.0,0.0,4.0,4.0,0.0,8.0,wwwlicious/servicestack-authentication-identityserver,2016-06-13 08:17:10,2125,0.004235294117647,0.0028235294117647,0.0028235294117647,0.0009411764705882,0.0348235294117647,3.0,0
ahdung/FormDraggerDemo,0,1,0,0,0,0,0,0,0,0.0,86794438,ahdung/FormDraggerDemo,https://github.com/ahdung/FormDraggerDemo,2017-03-31 08:07:58,C#,,27,9,27,0,126,ahdung/FormDraggerDemo,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ahdung/FormDraggerDemo,2017-03-31 08:07:58,1834,0.0,0.0005452562704471,0.0,0.0010905125408942,0.0038167938931297,0.0,0
Tangoyzx/PaintModel,0,0,0,0,0,0,0,0,0,0.0,45171893,Tangoyzx/PaintModel,https://github.com/Tangoyzx/PaintModel,2015-10-29 09:05:06,C#,,26,10,26,1,125,Tangoyzx/PaintModel,1.0,0.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,Tangoyzx/PaintModel,2015-10-29 09:05:06,2353,0.0,0.0004249893752656,0.0,0.0008499787505312,0.0025499362515937,0.0,0
liamca/azure-search-recommendations,18,1,0,2,0,1,9,0,0,0.0,45642082,liamca/azure-search-recommendations,https://github.com/liamca/azure-search-recommendations,2015-11-05 21:58:33,C#,,25,11,25,0,124,liamca/azure-search-recommendations,4.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,29.0,liamca/azure-search-recommendations,2015-11-05 21:58:33,2346,0.0,0.0017050298380221,0.0,0.000852514919011,0.0234441602728047,0.0,0
radistmorse/KSPPreciseManeuver,16,1,0,0,0,0,0,0,0,1.0,48331216,radistmorse/KSPPreciseManeuver,https://github.com/radistmorse/KSPPreciseManeuver,2015-12-20 17:49:27,C#,,24,21,24,4,123,radistmorse/KSPPreciseManeuver,6.0,142302.0,19.0,19.0,63.0,4.0,13.0,17.0,0.0,9.0,9.0,0.0,8.0,radistmorse/KSPPreciseManeuver,2015-12-20 17:49:27,2301,61.84354628422425,0.0026075619295958,0.0082572794437201,0.0082572794437201,0.0273794002607561,1.0,0
bucknellu/Nyan,22,1,0,0,0,4,11,0,13,3.0,44409743,bucknellu/Nyan,https://github.com/bucknellu/Nyan,2015-10-16 20:47:08,C#,,23,2,23,3,122,bucknellu/Nyan,3.0,7.0,1.0,1.0,805.0,1.0,10.0,11.0,2.0,8.0,10.0,0.0,37.0,bucknellu/Nyan,2015-10-16 20:47:08,2366,0.0029585798816568,0.0012679628064243,0.0004226542688081,0.0004226542688081,0.3402366863905325,1.0,0
mkremins/TracerySharp,0,0,0,0,0,1,6,0,9,5.0,59685203,mkremins/TracerySharp,https://github.com/mkremins/TracerySharp,2016-05-25 17:50:52,C#,,22,2,22,2,121,mkremins/TracerySharp,1.0,0.0,2.0,0.0,12.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,4.0,mkremins/TracerySharp,2016-05-25 17:50:52,2144,0.0,0.0004664179104477,0.0,0.0009328358208955,0.0055970149253731,0.0,0
TORISOUP/GTAV_InfernoScripts,1,0,0,0,0,2,4,0,0,0.0,34913171,TORISOUP/GTAV_InfernoScripts,https://github.com/TORISOUP/GTAV_InfernoScripts,2015-05-01 16:56:39,C#,,21,6,21,5,120,TORISOUP/GTAV_InfernoScripts,5.0,6485.0,12.0,12.0,555.0,1.0,11.0,12.0,4.0,52.0,56.0,0.0,8.0,TORISOUP/GTAV_InfernoScripts,2015-05-01 16:56:39,2534,2.5591949486977112,0.0019731649565903,0.0047355958958168,0.0047355958958168,0.2190213101815311,1.0,0
DmitrySikorsky/AspNet5ModularApp,8,0,0,0,0,2,2,1,0,0.0,45976873,DmitrySikorsky/AspNet5ModularApp,https://github.com/DmitrySikorsky/AspNet5ModularApp,2015-11-11 11:07:22,C#,,20,4,20,0,119,DmitrySikorsky/AspNet5ModularApp,1.0,0.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,DmitrySikorsky/AspNet5ModularApp,2015-11-11 11:07:22,2340,0.0,0.0004273504273504,0.0,0.0008547008547008,0.0025641025641025,0.0,0
lindexi/Markdown,0,0,0,0,0,0,0,0,9,0.0,49310212,lindexi/Markdown,https://github.com/lindexi/Markdown,2016-01-09 04:07:27,C#,,18,1,18,1,117,lindexi/Markdown,2.0,0.0,2.0,0.0,53.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,lindexi/Markdown,2016-01-09 04:07:27,2281,0.0,0.0008768084173608,0.0,0.0008768084173608,0.0232354230600613,0.0,0
claresudbery/ClaresPancakes,3,0,0,0,0,0,0,0,0,0.0,40650813,claresudbery/ClaresPancakes,https://github.com/claresudbery/ClaresPancakes,2015-08-13 09:36:19,C#,,17,2,17,0,116,claresudbery/ClaresPancakes,4.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,claresudbery/ClaresPancakes,2015-08-13 09:36:19,2430,0.0,0.0016460905349794,0.0,0.0008230452674897,0.0032921810699588,0.0,0
rygo6/VisualizationFramework-Unity,13,0,0,1,0,0,0,0,0,0.0,43733972,rygo6/VisualizationFramework-Unity,https://github.com/rygo6/VisualizationFramework-Unity,2015-10-06 06:36:46,C#,,16,3,16,6,115,rygo6/VisualizationFramework-Unity,1.0,0.0,2.0,0.0,19.0,6.0,9.0,15.0,0.0,0.0,0.0,0.0,6.0,rygo6/VisualizationFramework-Unity,2015-10-06 06:36:46,2376,0.0,0.0004208754208754,0.0,0.0008417508417508,0.0079966329966329,0.0,0
Joshsora/LibSOE,0,1,0,0,0,0,1,0,0,0.0,42509999,Joshsora/LibSOE,https://github.com/Joshsora/LibSOE,2015-09-15 10:00:09,C#,,14,11,14,6,113,Joshsora/LibSOE,2.0,0.0,2.0,0.0,13.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,4.0,Joshsora/LibSOE,2015-09-15 10:00:09,2397,0.0,0.0008343763037129,0.0,0.0008343763037129,0.0054234459741343,0.0,0
cra0kalo/CETRAINER_DECRYPT,0,0,0,0,0,0,0,0,0,0.0,45588905,cra0kalo/CETRAINER_DECRYPT,https://github.com/cra0kalo/CETRAINER_DECRYPT,2015-11-05 05:03:57,C#,,13,6,13,0,112,cra0kalo/CETRAINER_DECRYPT,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,cra0kalo/CETRAINER_DECRYPT,2015-11-05 05:03:57,2346,0.0,0.0004262574595055,0.0,0.000852514919011,0.0012787723785166,0.0,0
Waynext/ChartControls,0,0,0,0,0,0,0,0,0,0.0,44532196,Waynext/ChartControls,https://github.com/Waynext/ChartControls,2015-10-19 12:13:42,C#,,12,7,12,1,111,Waynext/ChartControls,1.0,0.0,2.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,Waynext/ChartControls,2015-10-19 12:13:42,2363,0.0,0.0004231908590774,0.0,0.0008463817181548,0.0055014811680067,0.0,0
enBask/Asgard,0,0,0,0,0,0,0,0,0,0.0,46292069,enBask/Asgard,https://github.com/enBask/Asgard,2015-11-16 17:55:31,C#,,11,1,11,1,110,enBask/Asgard,1.0,0.0,2.0,0.0,49.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,enBask/Asgard,2015-11-16 17:55:31,2335,0.0,0.0004282655246252,0.0,0.0008565310492505,0.0209850107066381,0.0,0
Particular/HashBus,21,0,0,0,0,1,4,0,13,1.0,44618219,Particular/HashBus,https://github.com/Particular/HashBus,2015-10-20 16:06:04,C#,,10,4,10,23,109,Particular/HashBus,9.0,0.0,2.0,0.0,251.0,22.0,58.0,80.0,1.0,109.0,110.0,0.0,6.0,Particular/HashBus,2015-10-20 16:06:04,2362,0.0,0.0038103302286198,0.0,0.0008467400508044,0.1062658763759525,0.0,0
BeranekCZ/NETMF-Utils,10,0,0,1,0,0,0,0,0,0.0,34910949,BeranekCZ/NETMF-Utils,https://github.com/BeranekCZ/NETMF-Utils,2015-05-01 16:04:27,C#,,9,2,9,1,108,BeranekCZ/NETMF-Utils,2.0,0.0,2.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,BeranekCZ/NETMF-Utils,2015-05-01 16:04:27,2534,0.0,0.0007892659826361,0.0,0.0007892659826361,0.0063141278610891,0.0,0
jsauve/XamaGram,22,1,0,0,0,0,0,1,0,0.0,35568908,jsauve/XamaGram,https://github.com/jsauve/XamaGram,2015-05-13 19:06:35,C#,,6,6,6,0,105,jsauve/XamaGram,2.0,0.0,2.0,0.0,40.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,29.0,jsauve/XamaGram,2015-05-13 19:06:35,2522,0.0,0.0007930214115781,0.0,0.0007930214115781,0.0158604282315622,0.0,0
jmalarcon/FileEncodingConverter,8,0,0,0,0,0,3,0,1,4.0,43213307,jmalarcon/FileEncodingConverter,https://github.com/jmalarcon/FileEncodingConverter,2015-09-26 16:33:39,C#,,5,2,5,0,104,jmalarcon/FileEncodingConverter,3.0,973.0,3.0,2.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,jmalarcon/FileEncodingConverter,2015-09-26 16:33:39,2386,0.4077954735959765,0.0012573344509639,0.0008382229673093,0.0012573344509639,0.0033528918692372,0.6666666666666666,0
damianh/StaticFilesMiddleware,3,0,0,0,0,0,1,0,2,0.0,43071433,damianh/StaticFilesMiddleware,https://github.com/damianh/StaticFilesMiddleware,2015-09-24 14:20:36,C#,,4,7,4,0,103,damianh/StaticFilesMiddleware,1.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,damianh/StaticFilesMiddleware,2015-09-24 14:20:36,2388,0.0,0.0004187604690117,0.0,0.0008375209380234,0.0037688442211055,0.0,0
AdamKinney/WinGraphics,0,0,0,0,0,0,0,0,0,0.0,35009938,AdamKinney/WinGraphics,https://github.com/AdamKinney/WinGraphics,2015-05-04 02:29:20,C#,,3,2,3,0,102,AdamKinney/WinGraphics,1.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,AdamKinney/WinGraphics,2015-05-04 02:29:20,2531,0.0,0.0003951007506914,0.0,0.0007902015013828,0.0011853022520742,0.0,0
Insality/RAO,0,0,0,0,0,0,0,0,0,0.0,34921524,Insality/RAO,https://github.com/Insality/RAO,2015-05-01 20:03:29,C#,,2,0,2,0,101,Insality/RAO,2.0,0.0,2.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Insality/RAO,2015-05-01 20:03:29,2534,0.0,0.0007892659826361,0.0,0.0007892659826361,0.0228887134964483,0.0,0
SpaceMadness/unity-tutorial-space-shooter,1,0,0,0,0,4,7,0,8,0.0,35000884,SpaceMadness/unity-tutorial-space-shooter,https://github.com/SpaceMadness/unity-tutorial-space-shooter,2015-05-03 21:09:38,C#,,1,0,1,0,100,SpaceMadness/unity-tutorial-space-shooter,1.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SpaceMadness/unity-tutorial-space-shooter,2015-05-03 21:09:38,2532,0.0,0.0003949447077409,0.0,0.0007898894154818,0.0023696682464454,0.0,0
