Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label
kamikat/toast-compat,0,2,0,0,0,0,3,0,0,2.0,62808445,kamikat/toast-compat,https://github.com/kamikat/toast-compat,2016-07-07 13:22:46,Java,,55,3,55,1,154,kamikat/toast-compat,1.0,0.0,0.0,0.0,17.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,7.0,114.0,24.0,51.0,11.0,51.0,1.0,0
humblerookie/centerlockrecyclerview,0,0,0,0,0,0,1,0,0,0.0,34475702,humblerookie/centerlockrecyclerview,https://github.com/humblerookie/centerlockrecyclerview,2015-04-23 19:02:19,Java,,54,13,54,0,153,humblerookie/centerlockrecyclerview,1.0,0.0,0.0,0.0,14.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,141.0,38.0,50.0,40.0,50.0,1.0,0
anastr/SimpleTargetView,2,5,4,0,0,0,1,0,2,5.0,64289124,anastr/SimpleTargetView,https://github.com/anastr/SimpleTargetView,2016-07-27 07:58:14,Java,,53,13,53,0,152,anastr/SimpleTargetView,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,139.0,36.0,49.0,40.0,49.0,1.0,0
dpreussler/mockitoid,0,2,0,0,0,0,2,0,5,4.0,48366700,dpreussler/mockitoid,https://github.com/dpreussler/mockitoid,2015-12-21 10:49:10,Java,,52,1,52,0,151,dpreussler/mockitoid,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,9.0,179.0,58.0,48.0,4.0,48.0,79.0,0
captain-miao/Android_M_requestPermissions,8,1,1,0,0,2,7,0,0,7.0,44744898,captain-miao/Android_M_requestPermissions,https://github.com/captain-miao/Android_M_requestPermissions,2015-10-22 12:53:04,Java,,51,18,51,0,150,captain-miao/Android_M_requestPermissions,1.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,148.0,43.0,47.0,53.0,47.0,1.0,0
yhsj0919/YHUtils,0,0,0,0,0,0,0,0,0,0.0,34502201,yhsj0919/YHUtils,https://github.com/yhsj0919/YHUtils,2015-04-24 06:37:33,Java,,50,28,50,0,149,yhsj0919/YHUtils,2.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,169.0,54.0,46.0,76.0,46.0,1.0,0
satya164/react-native-in-app-purchase,10,0,0,0,0,0,5,0,5,4.0,46366668,satya164/react-native-in-app-purchase,https://github.com/satya164/react-native-in-app-purchase,2015-11-17 18:25:36,Java,,49,10,49,2,148,satya164/react-native-in-app-purchase,5.0,0.0,0.0,0.0,37.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,121.0,27.0,45.0,30.0,45.0,1.0,0
spincast/spincast-framework,0,1,0,0,0,2,10,0,0,0.0,56924959,spincast/spincast-framework,https://github.com/spincast/spincast-framework,2016-04-23 15:00:47,Java,,47,0,47,0,146,spincast/spincast-framework,2.0,0.0,0.0,0.0,271.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,90.0,14.0,44.0,1.0,44.0,1.0,0
substratum/interfacer,0,0,0,0,0,0,0,0,0,0.0,62927311,substratum/interfacer,https://github.com/substratum/interfacer,2016-07-09 02:00:07,Java,,46,60,46,0,145,substratum/interfacer,11.0,0.0,0.0,0.0,85.0,0.0,2.0,2.0,0.0,10.0,10.0,0.0,5.0,264.0,83.0,43.0,91.0,43.0,87.0,0
nlpie/biomedicus,15,2,0,0,0,7,20,0,0,0.0,51161341,nlpie/biomedicus,https://github.com/nlpie/biomedicus,2016-02-05 17:09:58,Java,,45,10,45,24,144,nlpie/biomedicus,5.0,177.0,7.0,14.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,115.0,25.0,42.0,30.0,42.0,1.0,0
ChintanRathod/HintSpinnerAdapter,0,1,1,0,0,0,0,0,0,0.0,44994558,ChintanRathod/HintSpinnerAdapter,https://github.com/ChintanRathod/HintSpinnerAdapter,2015-10-26 20:16:02,Java,,44,8,44,0,143,ChintanRathod/HintSpinnerAdapter,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,109.0,20.0,41.0,26.0,41.0,1.0,0
codeclou/kitchen-duty-plugin-for-atlassian-jira,7,1,0,0,0,1,8,0,0,0.0,45333481,codeclou/kitchen-duty-plugin-for-atlassian-jira,https://github.com/codeclou/kitchen-duty-plugin-for-atlassian-jira,2015-11-01 09:38:56,Java,,43,16,43,0,142,codeclou/kitchen-duty-plugin-for-atlassian-jira,2.0,0.0,5.0,0.0,57.0,0.0,7.0,7.0,0.0,2.0,2.0,0.0,14.0,202.0,65.0,40.0,48.0,40.0,74.0,0
lucasferreira/react-native-simpledialog-android,4,3,0,0,0,0,4,0,5,6.5,45624411,lucasferreira/react-native-simpledialog-android,https://github.com/lucasferreira/react-native-simpledialog-android,2015-11-05 16:35:20,Java,,42,21,42,0,141,lucasferreira/react-native-simpledialog-android,4.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,143.0,40.0,39.0,64.0,39.0,1.0,0
JackFish/jfinal-weixin,6,1,0,0,0,0,1,0,1,5.0,45024480,JackFish/jfinal-weixin,https://github.com/JackFish/jfinal-weixin,2015-10-27 07:38:18,Java,,41,17,41,0,140,JackFish/jfinal-weixin,4.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,128.0,32.0,38.0,51.0,38.0,1.0,0
inovex/tango-ar-navigation-example,5,1,0,0,0,0,2,0,2,0.0,57878138,inovex/tango-ar-navigation-example,https://github.com/inovex/tango-ar-navigation-example,2016-05-02 09:28:09,Java,,40,22,40,1,139,inovex/tango-ar-navigation-example,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,140.0,37.0,37.0,65.0,37.0,1.0,0
DanielMichalski/spring-web-rss-channels,7,9,0,2,0,2,11,0,0,3.0,26408956,DanielMichalski/spring-web-rss-channels,https://github.com/DanielMichalski/spring-web-rss-channels,2014-11-09 20:58:58,Java,,39,23,39,0,138,DanielMichalski/spring-web-rss-channels,7.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,142.0,39.0,36.0,69.0,36.0,1.0,0
youaremoon/easy-trace,0,0,0,0,0,0,0,0,0,2.0,48903967,youaremoon/easy-trace,https://github.com/youaremoon/easy-trace,2016-01-02 08:41:16,Java,,38,36,38,1,137,youaremoon/easy-trace,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,155.0,45.0,35.0,84.0,35.0,1.0,0
McoyJiang/McoySnap,0,2,2,0,0,0,0,0,0,3.0,62866324,McoyJiang/McoySnap,https://github.com/McoyJiang/McoySnap,2016-07-08 07:01:08,Java,,37,6,37,2,136,McoyJiang/McoySnap,1.0,0.0,2.0,0.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,90.0,14.0,34.0,21.0,34.0,1.0,0
jzj1993/ObservableScrollView,0,0,0,0,0,0,0,0,0,3.0,64749697,jzj1993/ObservableScrollView,https://github.com/jzj1993/ObservableScrollView,2016-08-02 11:01:29,Java,,36,19,36,0,135,jzj1993/ObservableScrollView,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,127.0,31.0,33.0,60.0,33.0,1.0,0
amapapi/LocationService,15,0,0,0,0,0,1,0,0,13.0,35587171,amapapi/LocationService,https://github.com/amapapi/LocationService,2015-05-14 02:50:18,Java,,35,15,35,0,134,amapapi/LocationService,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,111.0,21.0,32.0,46.0,32.0,1.0,0
popeen/Booksonic-LegacyServer,6,0,0,0,0,6,10,0,0,0.0,44318726,popeen/Booksonic-LegacyServer,https://github.com/popeen/Booksonic-LegacyServer,2015-10-15 13:18:50,Java,,34,18,34,43,133,popeen/Booksonic-LegacyServer,6.0,4788.0,6.0,13.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,116.0,26.0,31.0,53.0,31.0,1.0,0
mandmLeee/GetApk,3,3,0,0,0,0,0,0,0,0.0,35592020,mandmLeee/GetApk,https://github.com/mandmLeee/GetApk,2015-05-14 05:10:10,Java,,33,22,33,1,132,mandmLeee/GetApk,2.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,126.0,30.0,30.0,65.0,30.0,1.0,0
petablox/petablox,4,1,0,0,0,0,1,1,0,0.0,48297555,petablox/petablox,https://github.com/petablox/petablox,2015-12-19 21:20:56,Java,,32,6,32,15,131,petablox/petablox,29.0,234.0,1.0,1.0,303.0,16.0,8.0,24.0,0.0,6.0,6.0,0.0,13.0,160.0,47.0,29.0,21.0,29.0,81.0,0
remobile/react-native-camera,10,6,1,0,0,0,0,1,1,5.0,46250123,remobile/react-native-camera,https://github.com/remobile/react-native-camera,2015-11-16 03:36:04,Java,,31,3,31,6,130,remobile/react-native-camera,1.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,68.0,10.0,28.0,11.0,28.0,1.0,0
schordas/SchematicPlanets,0,0,0,0,0,0,0,0,0,0.0,42670422,schordas/SchematicPlanets,https://github.com/schordas/SchematicPlanets,2015-09-17 17:20:13,Java,,29,13,29,0,128,schordas/SchematicPlanets,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,95.0,16.0,27.0,40.0,27.0,1.0,0
JuneLeGency/TinderCardDemo,0,2,1,0,0,0,1,0,0,0.0,35335925,JuneLeGency/TinderCardDemo,https://github.com/JuneLeGency/TinderCardDemo,2015-05-09 16:30:29,Java,,28,11,28,0,127,JuneLeGency/TinderCardDemo,2.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,153.0,44.0,26.0,36.0,26.0,65.0,0
lzwjava/WeShare,0,2,1,0,0,0,1,0,0,0.0,35013792,lzwjava/WeShare,https://github.com/lzwjava/WeShare,2015-05-04 04:20:25,Java,,27,9,27,1,126,lzwjava/WeShare,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,79.0,12.0,25.0,28.0,25.0,1.0,0
anhtuan98/uitanpr2,0,0,0,0,0,0,0,0,0,0.0,34992857,anhtuan98/uitanpr2,https://github.com/anhtuan98/uitanpr2,2015-05-03 16:40:05,Java,,26,26,26,9,125,anhtuan98/uitanpr2,2.0,0.0,0.0,0.0,3.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,121.0,27.0,24.0,72.0,24.0,1.0,0
RockySteveJobs/TaskManager,0,0,0,0,0,1,1,0,0,0.0,61886769,RockySteveJobs/TaskManager,https://github.com/RockySteveJobs/TaskManager,2016-06-24 13:35:08,Java,,25,7,25,0,124,RockySteveJobs/TaskManager,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,72.0,11.0,23.0,25.0,23.0,1.0,0
induwarabas/simple-event-loop,0,0,0,0,0,0,1,0,1,10.0,43236793,induwarabas/simple-event-loop,https://github.com/induwarabas/simple-event-loop,2015-09-27 06:19:49,Java,,24,11,24,1,123,induwarabas/simple-event-loop,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,145.0,42.0,22.0,36.0,22.0,65.0,0
burakdede/hoodie,2,3,0,0,0,0,1,0,0,0.0,44340346,burakdede/hoodie,https://github.com/burakdede/hoodie,2015-10-15 19:28:04,Java,,23,1,23,0,122,burakdede/hoodie,1.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,47.0,8.0,21.0,4.0,21.0,1.0,0
amatkivskiy/MaterialDrawer-Xamarin,4,3,0,0,0,0,3,0,4,4.0,35486678,amatkivskiy/MaterialDrawer-Xamarin,https://github.com/amatkivskiy/MaterialDrawer-Xamarin,2015-05-12 12:31:01,Java,,22,10,22,0,121,amatkivskiy/MaterialDrawer-Xamarin,2.0,37.0,4.0,8.0,43.0,0.0,8.0,8.0,0.0,2.0,2.0,0.0,8.0,144.0,41.0,20.0,30.0,20.0,74.0,0
david-oswald/jc_curve25519,7,0,0,0,0,0,0,0,0,0.0,40658357,david-oswald/jc_curve25519,https://github.com/david-oswald/jc_curve25519,2015-08-13 12:46:38,Java,,21,4,21,1,120,david-oswald/jc_curve25519,4.0,0.0,0.0,0.0,15.0,1.0,3.0,4.0,0.0,3.0,3.0,0.0,6.0,130.0,34.0,19.0,16.0,19.0,76.0,0
roxrook/rectangle-grid-layout,1,2,0,0,0,0,1,0,2,3.0,44226187,roxrook/rectangle-grid-layout,https://github.com/roxrook/rectangle-grid-layout,2015-10-14 05:35:05,Java,,20,10,20,1,119,roxrook/rectangle-grid-layout,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,131.0,35.0,18.0,30.0,18.0,65.0,0
myfear/WildFlySwarmDockerSample,0,0,0,0,0,0,0,0,0,0.0,43740801,myfear/WildFlySwarmDockerSample,https://github.com/myfear/WildFlySwarmDockerSample,2015-10-06 09:17:48,Java,,19,18,19,1,118,myfear/WildFlySwarmDockerSample,4.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,163.0,49.0,17.0,53.0,17.0,76.0,0
D2KLab/sentinel,10,1,0,0,0,1,2,0,0,2.0,44960381,D2KLab/sentinel,https://github.com/D2KLab/sentinel,2015-10-26 10:06:45,Java,,17,8,17,2,116,D2KLab/sentinel,5.0,0.0,0.0,0.0,98.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,18.0,123.0,29.0,16.0,26.0,16.0,65.0,0
topobyte/osm4j-core,0,0,0,0,0,2,3,0,0,0.0,44139791,topobyte/osm4j-core,https://github.com/topobyte/osm4j-core,2015-10-12 23:30:00,Java,,16,2,16,0,115,topobyte/osm4j-core,2.0,0.0,0.0,0.0,66.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,4.0,103.0,18.0,15.0,8.0,15.0,65.0,0
Testudinate/Java-SE,0,0,0,0,0,0,0,0,0,0.0,45076955,Testudinate/Java-SE,https://github.com/Testudinate/Java-SE,2015-10-27 23:42:04,Java,,15,3,15,0,114,Testudinate/Java-SE,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,7.0,14.0,11.0,14.0,1.0,0
loopeer/CoordinateLayoutDemo,0,1,1,0,0,0,0,0,0,0.0,42562946,loopeer/CoordinateLayoutDemo,https://github.com/loopeer/CoordinateLayoutDemo,2015-09-16 03:42:24,Java,,14,3,14,0,113,loopeer/CoordinateLayoutDemo,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,38.0,6.0,13.0,11.0,13.0,1.0,0
mapleqin/Android-ParallaxRefresh,1,2,2,0,0,0,1,0,0,3.0,41932083,mapleqin/Android-ParallaxRefresh,https://github.com/mapleqin/Android-ParallaxRefresh,2015-09-04 18:37:14,Java,,13,4,13,1,112,mapleqin/Android-ParallaxRefresh,2.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,105.0,19.0,12.0,16.0,12.0,65.0,0
sreejesh79/android-socket.io-demo,0,0,0,0,0,0,0,0,0,0.0,35402802,sreejesh79/android-socket.io-demo,https://github.com/sreejesh79/android-socket.io-demo,2015-05-11 04:51:21,Java,,12,13,12,0,111,sreejesh79/android-socket.io-demo,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,63.0,9.0,11.0,40.0,11.0,1.0,0
dhatim/dropwizard-metrics-elasticsearch,7,2,0,0,0,0,2,0,1,3.0,44258071,dhatim/dropwizard-metrics-elasticsearch,https://github.com/dhatim/dropwizard-metrics-elasticsearch,2015-10-14 15:42:04,Java,,11,2,11,1,110,dhatim/dropwizard-metrics-elasticsearch,4.0,0.0,3.0,0.0,65.0,1.0,1.0,2.0,0.0,7.0,7.0,0.0,11.0,111.0,21.0,10.0,8.0,10.0,83.0,0
paulrademacher/lenny,7,0,0,0,0,0,0,0,13,5.0,35402971,paulrademacher/lenny,https://github.com/paulrademacher/lenny,2015-05-11 04:56:50,Java,,10,1,10,0,109,paulrademacher/lenny,1.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,23.0,2.0,9.0,4.0,9.0,1.0,0
alexanderlz/jenkins-pagerduty-plugin,39,9,0,0,0,4,11,0,1,0.0,42614042,alexanderlz/jenkins-pagerduty-plugin,https://github.com/alexanderlz/jenkins-pagerduty-plugin,2015-09-16 21:20:28,Java,,9,22,9,6,108,alexanderlz/jenkins-pagerduty-plugin,17.0,35.0,5.0,5.0,171.0,6.0,22.0,28.0,1.0,29.0,30.0,0.0,9.0,177.0,57.0,8.0,65.0,8.0,96.0,0
abujabal/Freebase-to-Neo4j,3,0,0,0,0,0,0,0,1,0.0,43066711,abujabal/Freebase-to-Neo4j,https://github.com/abujabal/Freebase-to-Neo4j,2015-09-24 12:56:09,Java,,7,6,7,1,106,abujabal/Freebase-to-Neo4j,2.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,36.0,5.0,7.0,21.0,7.0,1.0,0
macalinao/IEEE754Converter,0,3,0,0,0,0,0,0,0,0.0,35003216,macalinao/IEEE754Converter,https://github.com/macalinao/IEEE754Converter,2015-05-03 22:36:58,Java,,6,3,6,0,105,macalinao/IEEE754Converter,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,3.0,6.0,11.0,6.0,1.0,0
NarenPamza/Merchant-Guide-to-Galaxy,0,0,0,0,0,0,0,0,0,0.0,34942856,NarenPamza/Merchant-Guide-to-Galaxy,https://github.com/NarenPamza/Merchant-Guide-to-Galaxy,2015-05-02 09:52:46,Java,,5,5,5,0,104,NarenPamza/Merchant-Guide-to-Galaxy,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,29.0,4.0,5.0,18.0,5.0,1.0,0
thomasdarimont/spring-boot-jee-web-example,0,0,0,0,0,0,0,0,2,0.0,35477184,thomasdarimont/spring-boot-jee-web-example,https://github.com/thomasdarimont/spring-boot-jee-web-example,2015-05-12 08:49:09,Java,,4,0,4,0,103,thomasdarimont/spring-boot-jee-web-example,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0,4.0,1.0,4.0,1.0,0
maany/openmrs-module-oauth2,0,0,0,0,0,0,0,0,0,0.0,34941503,maany/openmrs-module-oauth2,https://github.com/maany/openmrs-module-oauth2,2015-05-02 08:58:29,Java,,3,10,3,2,102,maany/openmrs-module-oauth2,1.0,0.0,0.0,0.0,68.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,112.0,23.0,3.0,30.0,3.0,76.0,0
andreypetrov/CopdApp,0,0,0,0,0,0,0,0,0,0.0,35404728,andreypetrov/CopdApp,https://github.com/andreypetrov/CopdApp,2015-05-11 05:48:20,Java,,2,1,2,0,101,andreypetrov/CopdApp,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,24.0,24.0,0.0,1.0,101.0,17.0,2.0,4.0,2.0,93.0,0
devoncarew/tools,9,0,0,0,0,0,0,0,0,0.0,34923732,devoncarew/tools,https://github.com/devoncarew/tools,2015-05-01 20:58:27,Java,,1,0,1,3,100,devoncarew/tools,2.0,0.0,0.0,0.0,36.0,3.0,2.0,5.0,0.0,8.0,8.0,0.0,3.0,87.0,13.0,1.0,1.0,1.0,84.0,0
