repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
128,cohitre/redux-json-api,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
129,yoshuawuyts/npm-install-package,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
130,mcollina/we-are-not-object-oriented-anymore-demo,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
131,lovetheory/nkc2,13.0,0.0,0.0,0.0,1812.0,0.0,3.0,3.0,0.0,66.0,66.0,0.0,40.0
132,freeqaz/redux-simple-router-example,2.0,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,9.0
133,buckhx/diglet,3.0,71.0,13.0,18.0,308.0,29.0,18.0,47.0,0.0,6.0,6.0,0.0,29.0
134,newghost/redblade,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
135,girliemac/dash-rickroll,1.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
136,JSJitsu/hero-starter,19.0,0.0,0.0,0.0,140.0,1.0,24.0,25.0,2.0,9.0,11.0,0.0,31.0
137,jhades/ng2-minimal,5.0,0.0,0.0,0.0,119.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,67.0
138,botwiki/botmakers.org,3.0,0.0,0.0,0.0,59.0,1.0,0.0,1.0,6.0,0.0,6.0,0.0,8.0
139,webdriverio-boneyard/wdio-mocha-framework,13.0,0.0,0.0,0.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
140,kunalgolani/eslint-config,10.0,0.0,0.0,0.0,111.0,2.0,10.0,12.0,27.0,41.0,68.0,0.0,8.0
141,taggon/tidev,2.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0
142,Vicfeel/OTMaps,2.0,0.0,0.0,0.0,42.0,7.0,2.0,9.0,0.0,0.0,0.0,0.0,21.0
143,ivandoric/one-page-app-with-drupal-and-vue,1.0,0.0,12.0,0.0,14.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0
144,batdevis/swagger_engine,3.0,0.0,0.0,0.0,41.0,8.0,4.0,12.0,3.0,3.0,6.0,0.0,15.0
145,thelastpickle/cassandra-zipkin-tracing,3.0,0.0,0.0,0.0,15.0,3.0,7.0,10.0,2.0,2.0,4.0,0.0,5.0
146,mjkaufer/Emoodji,1.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
147,eliquious/electronify-server,4.0,0.0,3.0,0.0,39.0,1.0,6.0,7.0,0.0,9.0,9.0,0.0,10.0
148,wacai/pt-goodjob,1.0,0.0,0.0,0.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
149,mixmaxhq/electron-editor-context-menu,10.0,0.0,0.0,0.0,24.0,3.0,4.0,7.0,0.0,10.0,10.0,0.0,7.0
150,graphistry/cljs,5.0,0.0,0.0,0.0,41.0,2.0,4.0,6.0,0.0,6.0,6.0,0.0,2.0
151,simon-engledew/dockerweb,3.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
152,kimeshan/mf-proto,1.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0
153,react-component/m-drawer,5.0,0.0,0.0,0.0,30.0,6.0,4.0,10.0,9.0,63.0,72.0,0.0,8.0
154,davideast/firebase-ionic-login-sample,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
155,BoLaMN/loopback-component-admin,7.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
156,yoshuawuyts/server-router,12.0,0.0,1.0,0.0,78.0,2.0,5.0,7.0,0.0,27.0,27.0,0.0,21.0
157,raquelxmoss/cycle-color-picker,5.0,0.0,1.0,0.0,95.0,2.0,0.0,2.0,0.0,10.0,10.0,0.0,8.0
158,axross/tap-notify,2.0,0.0,2.0,0.0,16.0,2.0,2.0,4.0,1.0,3.0,4.0,0.0,6.0
159,bakery/parse-graphql-server,1.0,0.0,0.0,0.0,15.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0
160,depop/archived-graphql-helpers,1.0,0.0,0.0,0.0,29.0,4.0,2.0,6.0,0.0,0.0,0.0,0.0,9.0
161,uy-xela/atom-tomatimer,3.0,0.0,0.0,0.0,77.0,5.0,2.0,7.0,0.0,18.0,18.0,0.0,18.0
162,sogko/todomvc-relay-go,1.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0
163,voronianski/xml2obj-stream,1.0,0.0,0.0,0.0,44.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
164,nathanmarks/jss-theme-reactor,6.0,0.0,0.0,0.0,100.0,7.0,16.0,23.0,2.0,21.0,23.0,4.0,14.0
165,prettydiff/biddle,6.0,0.0,0.0,0.0,785.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,79.0
166,ljunb/react-native-iCityAction,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
167,madshargreave/gitchecker,1.0,0.0,0.0,0.0,22.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
168,krakenjs/generator-swaggerize,22.0,0.0,3.0,0.0,199.0,11.0,37.0,48.0,1.0,60.0,61.0,2.0,17.0
169,thenables/composition,6.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0
170,alexbeletsky/brick,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
171,feeblejs/feeble,3.0,0.0,6.0,0.0,173.0,0.0,4.0,4.0,0.0,5.0,5.0,0.0,33.0
172,codepan/ionic,2.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
173,yinfxs/ibird,1.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
174,aurelia/bootstrapper,22.0,0.0,30.0,0.0,252.0,1.0,39.0,40.0,13.0,33.0,46.0,0.0,15.0
175,city41/node-sql-fixtures,6.0,0.0,0.0,0.0,135.0,5.0,30.0,35.0,1.0,12.0,13.0,5.0,42.0
176,rollup/three-jsnext,2.0,0.0,0.0,0.0,54.0,5.0,3.0,8.0,0.0,3.0,3.0,0.0,6.0
177,dmatteo/jsdomify,4.0,0.0,0.0,0.0,185.0,1.0,14.0,15.0,1.0,382.0,383.0,0.0,15.0
178,platzi/platzigram,1.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0
179,dermike/conversational-ui,2.0,0.0,0.0,0.0,25.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0
180,piliyu/react-getting-started,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
181,shama/base-element,4.0,0.0,0.0,0.0,130.0,4.0,7.0,11.0,0.0,12.0,12.0,2.0,44.0
182,node-hocus-pocus/legerdemain,2.0,0.0,0.0,0.0,24.0,3.0,1.0,4.0,2.0,1.0,3.0,0.0,4.0
183,josegonzalez/real-aws-status,5.0,2675.0,4.0,3.0,20.0,6.0,10.0,16.0,0.0,1.0,1.0,0.0,6.0
184,vanng822/pagination,5.0,0.0,5.0,0.0,97.0,1.0,5.0,6.0,0.0,3.0,3.0,0.0,26.0
185,omarish/tweetable,2.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
186,lavrton/Progressive-Web-App-Loading,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
187,stevenhauser/i-have-to-return-some-videotapes,3.0,0.0,0.0,0.0,168.0,4.0,4.0,8.0,0.0,9.0,9.0,0.0,6.0
188,css-modules/css-modules-loader-core,8.0,0.0,0.0,0.0,145.0,19.0,7.0,26.0,13.0,198.0,211.0,0.0,7.0
189,bentolor/java9-in-action,5.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0
190,humangeo/leaflet-tilefilter,7.0,0.0,0.0,0.0,25.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,5.0
191,thejsway/thejsway_fr-code,4.0,0.0,0.0,0.0,94.0,8.0,3.0,11.0,9.0,9.0,18.0,0.0,8.0
192,Yaska/redux-mediaquery,5.0,0.0,1.0,0.0,22.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,16.0
193,RealOrangeOne/react-native-busy-indicator,7.0,0.0,3.0,0.0,78.0,0.0,5.0,5.0,0.0,18.0,18.0,0.0,18.0
194,uupaa/UserAgent.js,1.0,0.0,0.0,0.0,36.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,8.0
195,jedireza/generator-hapi-style,3.0,0.0,0.0,0.0,74.0,1.0,14.0,15.0,0.0,20.0,20.0,1.0,12.0
196,springernature/webpagetest-mapper,5.0,0.0,0.0,0.0,340.0,3.0,10.0,13.0,1.0,11.0,12.0,1.0,46.0
197,philipshurpik/react-native-animated-tabs,1.0,0.0,0.0,0.0,34.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,8.0
198,Polyfiller/polyfiller,1.0,0.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0
199,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
