Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count
TakeoffAndroid/IconColorChanger,0,3,0,0,0,0,2,0,0,0.0,33769811,TakeoffAndroid/IconColorChanger,https://github.com/TakeoffAndroid/IconColorChanger,2015-04-11 09:17:18,Java,,97,19,97,2
yongjhih/mocker,0,8,0,0,0,0,7,0,0,14.0,59216067,yongjhih/mocker,https://github.com/yongjhih/mocker,2016-05-19 14:51:28,Java,,96,5,96,0
xuningjack/RequestPermission,0,1,1,0,0,0,1,0,1,0.0,118786382,xuningjack/RequestPermission,https://github.com/xuningjack/RequestPermission,2018-01-24 15:49:28,Java,,95,54,95,0
Vanish136/FamilyChat,0,6,0,0,0,0,1,0,0,0.0,65127503,Vanish136/FamilyChat,https://github.com/Vanish136/FamilyChat,2016-08-07 10:21:57,Java,,94,29,94,0
intel/graphbuilder,2,0,0,0,0,0,0,0,0,0.0,6552596,intel/graphbuilder,https://github.com/intel/graphbuilder,2012-11-05 22:10:26,Java,,93,34,93,1
kyze8439690/AndroidVoiceAnimation,0,1,0,0,0,2,2,0,1,0.0,18056316,kyze8439690/AndroidVoiceAnimation,https://github.com/kyze8439690/AndroidVoiceAnimation,2014-03-24 08:41:22,Java,,92,24,92,1
xuehuayous/WrapRecyclerView,8,1,1,0,0,2,2,0,1,1.0,48561553,xuehuayous/WrapRecyclerView,https://github.com/xuehuayous/WrapRecyclerView,2015-12-25 01:27:11,Java,,91,46,91,1
shilad/wikibrain,0,0,0,0,0,0,1,0,0,0.0,10455939,shilad/wikibrain,https://github.com/shilad/wikibrain,2013-06-03 14:10:08,Java,,90,54,90,43
JayFang1993/DragImageView,6,5,2,0,0,0,1,0,0,5.0,44163416,JayFang1993/DragImageView,https://github.com/JayFang1993/DragImageView,2015-10-13 08:42:47,Java,,89,18,89,0
kelinZhou/Banner,5,6,5,0,0,0,1,0,37,28.0,99647072,kelinZhou/Banner,https://github.com/kelinZhou/Banner,2017-08-08 03:43:01,Java,,88,18,88,1
derosa/MultiImageChooser,3,0,0,0,0,0,0,0,0,0.0,6142491,derosa/MultiImageChooser,https://github.com/derosa/MultiImageChooser,2012-10-09 14:58:56,Java,,87,30,87,1
xautlx/nutch-ajax,18,3,0,0,0,5,5,0,0,0.0,31300945,xautlx/nutch-ajax,https://github.com/xautlx/nutch-ajax,2015-02-25 06:44:53,Java,,86,87,86,1
lukaspili/Auto-Mortar,8,0,0,0,0,2,3,0,18,12.0,34543482,lukaspili/Auto-Mortar,https://github.com/lukaspili/Auto-Mortar,2015-04-24 21:45:51,Java,,85,2,85,1
xeodou/react-native-player,4,0,0,0,0,0,0,0,4,4.0,44981715,xeodou/react-native-player,https://github.com/xeodou/react-native-player,2015-10-26 16:28:17,Java,,84,20,84,4
pudongqi/DesignPatternProject,3,9,0,0,0,0,0,0,0,7.0,111615271,pudongqi/DesignPatternProject,https://github.com/pudongqi/DesignPatternProject,2017-11-22 00:01:32,Java,,83,27,83,0
Harlber/Moose,1,11,0,0,0,1,4,0,0,0.0,40667226,Harlber/Moose,https://github.com/Harlber/Moose,2015-08-13 15:44:06,Java,,82,25,82,9
scottyab/ssl-pin-generator,0,0,0,0,0,2,5,1,8,3.0,26313513,scottyab/ssl-pin-generator,https://github.com/scottyab/ssl-pin-generator,2014-11-07 09:45:00,Java,,81,31,81,1
Hotel-Reservation-Service/FillTheForm,8,6,1,1,0,1,5,0,0,3.0,47577389,Hotel-Reservation-Service/FillTheForm,https://github.com/Hotel-Reservation-Service/FillTheForm,2015-12-07 20:28:36,Java,,80,22,80,4
zhongbaitu/WaveLoadingView,0,1,1,0,0,0,0,0,0,2.0,25216602,zhongbaitu/WaveLoadingView,https://github.com/zhongbaitu/WaveLoadingView,2014-10-14 16:48:56,Java,,79,32,79,1
Jefferson-Henrique/GetOldTweets-java,30,0,0,0,0,0,0,0,0,7.0,30157590,Jefferson-Henrique/GetOldTweets-java,https://github.com/Jefferson-Henrique/GetOldTweets-java,2015-02-01 19:53:31,Java,,77,47,77,19
gamesbyangelina/spritely,3,0,0,0,0,0,0,0,2,0.0,8638210,gamesbyangelina/spritely,https://github.com/gamesbyangelina/spritely,2013-03-07 22:41:16,Java,,76,6,76,0
songnick/CircleBar,0,1,1,0,0,0,1,0,0,0.0,40974802,songnick/CircleBar,https://github.com/songnick/CircleBar,2015-08-18 13:52:07,Java,,75,27,75,1
klinker24/wedding-app,3,1,1,0,0,3,3,0,0,0.0,64811879,klinker24/wedding-app,https://github.com/klinker24/wedding-app,2016-08-03 03:25:20,Java,,74,9,74,0
chalup/microorm,3,0,0,0,0,0,1,0,1,5.0,10323652,chalup/microorm,https://github.com/chalup/microorm,2013-05-27 22:27:20,Java,,73,17,73,5
wlj32011/AndroidArchitecture,19,3,0,0,0,2,10,0,0,8.0,62604232,wlj32011/AndroidArchitecture,https://github.com/wlj32011/AndroidArchitecture,2016-07-05 03:47:36,Java,,72,16,72,1
murki/chaining-rxjava,0,2,0,0,0,0,0,0,1,0.0,52224716,murki/chaining-rxjava,https://github.com/murki/chaining-rxjava,2016-02-21 19:51:34,Java,,71,11,71,0
PrashamTrivedi/AndroidExternalFileWriter,17,2,0,0,0,0,2,0,3,13.5,11809940,PrashamTrivedi/AndroidExternalFileWriter,https://github.com/PrashamTrivedi/AndroidExternalFileWriter,2013-08-01 06:41:38,Java,,70,13,70,1
achenglike/Gallery,0,1,1,0,0,0,1,0,0,3.0,43406675,achenglike/Gallery,https://github.com/achenglike/Gallery,2015-09-30 02:20:53,Java,,69,14,69,1
igeek-YZ/HFRecycleView,0,2,1,0,0,0,0,0,0,0.0,62505459,igeek-YZ/HFRecycleView,https://github.com/igeek-YZ/HFRecycleView,2016-07-03 16:30:52,Java,,68,19,68,2
jjhappyforever/TouTiaoTabBar,0,4,0,0,0,0,1,0,0,0.0,62528181,jjhappyforever/TouTiaoTabBar,https://github.com/jjhappyforever/TouTiaoTabBar,2016-07-04 03:15:00,Java,,67,42,67,1
FUB-HCC/neonion,4,0,0,0,0,0,7,0,3,4.0,30311223,FUB-HCC/neonion,https://github.com/FUB-HCC/neonion,2015-02-04 17:24:02,Java,,66,10,66,3
googlearchive/android-codelab-watchface,0,0,0,0,0,0,0,0,0,0.0,31678020,googlearchive/android-codelab-watchface,https://github.com/googlearchive/android-codelab-watchface,2015-03-04 20:21:35,Java,,65,32,65,0
SysdataSpA/FancyAccordionView,7,1,1,0,0,0,0,0,2,2.0,89498562,SysdataSpA/FancyAccordionView,https://github.com/SysdataSpA/FancyAccordionView,2017-04-26 15:40:39,Java,,64,16,64,5
yanzi1225627/FragmentProject_QQ,0,0,0,0,0,0,0,0,0,0.0,45326859,yanzi1225627/FragmentProject_QQ,https://github.com/yanzi1225627/FragmentProject_QQ,2015-11-01 03:26:07,Java,,62,73,62,0
7heaven/PullRefresh,0,3,0,0,0,0,0,0,0,0.0,11736471,7heaven/PullRefresh,https://github.com/7heaven/PullRefresh,2013-07-29 09:58:20,Java,,61,38,61,0
