repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
63,n8n-io/n8n,223.0,0.0,2.0,0.0,5514.0,60.0,506.0,566.0,181.0,2208.0,2389.0,1.0,32.0
64,felixrieseberg/windows95,15.0,157691.0,12.0,102.0,172.0,114.0,95.0,209.0,12.0,35.0,47.0,1.0,43.0
65,homebridge/homebridge,121.0,0.0,2.0,0.0,1421.0,15.0,2687.0,2702.0,3.0,361.0,364.0,4.0,108.0
66,notable/notable,21.0,6412.0,19.0,300.0,458.0,615.0,883.0,1498.0,1.0,73.0,74.0,4.0,28.0
67,youzan/vant,246.0,0.0,2.0,0.0,8657.0,26.0,5994.0,6020.0,4.0,4181.0,4185.0,0.0,134.0
68,electron-react-boilerplate/electron-react-boilerplate,130.0,11148.0,30.0,262.0,1044.0,30.0,1570.0,1600.0,4.0,1477.0,1481.0,3.0,148.0
69,marmelab/react-admin,552.0,0.0,2.0,0.0,11320.0,86.0,3393.0,3479.0,27.0,3864.0,3891.0,4.0,132.0
70,reduxjs/reselect,103.0,0.0,2.0,0.0,705.0,14.0,347.0,361.0,5.0,193.0,198.0,3.0,198.0
71,palantir/blueprint,320.0,0.0,2.0,0.0,2215.0,635.0,2001.0,2636.0,31.0,2396.0,2427.0,1.0,66.0
72,graphql/graphql-js,202.0,0.0,2.0,0.0,3125.0,134.0,853.0,987.0,59.0,2386.0,2445.0,5.0,56.0
73,statelyai/xstate,298.0,0.0,2.0,0.0,4660.0,150.0,883.0,1033.0,101.0,1142.0,1243.0,0.0,102.0
74,neoclide/coc.nvim,210.0,53630.0,30.0,74.0,4548.0,17.0,2580.0,2597.0,2.0,927.0,929.0,4.0,71.0
75,prisma/prisma,165.0,0.0,2.0,0.0,7743.0,1868.0,3901.0,5769.0,36.0,3070.0,3106.0,0.0,126.0
76,wenyan-lang/wenyan,65.0,0.0,2.0,0.0,914.0,171.0,304.0,475.0,6.0,185.0,191.0,0.0,90.0
77,vadimdemedes/ink,93.0,0.0,2.0,0.0,504.0,57.0,212.0,269.0,12.0,214.0,226.0,2.0,195.0
78,recharts/recharts,243.0,0.0,2.0,0.0,1895.0,323.0,1995.0,2318.0,10.0,455.0,465.0,1.0,40.0
79,apollographql/apollo-client,746.0,0.0,2.0,0.0,10496.0,505.0,3673.0,4178.0,124.0,4760.0,4884.0,1.0,89.0
80,codex-team/editor.js,33.0,3921.0,26.0,19.0,623.0,335.0,716.0,1051.0,50.0,771.0,821.0,116.0,45.0
81,alibaba/ice,51.0,0.0,2.0,0.0,1730.0,148.0,2075.0,2223.0,12.0,2924.0,2936.0,2.0,41.0
82,reduxjs/redux-thunk,50.0,0.0,2.0,0.0,164.0,0.0,201.0,201.0,0.0,115.0,115.0,0.0,49.0
83,react-dnd/react-dnd,212.0,0.0,2.0,0.0,2206.0,283.0,1255.0,1538.0,4.0,1859.0,1863.0,2.0,79.0
84,elastic/kibana,902.0,0.0,2.0,0.0,50989.0,9146.0,34086.0,43232.0,669.0,83259.0,83928.0,0.0,114.0
85,GeekyAnts/NativeBase,298.0,0.0,2.0,0.0,5174.0,261.0,2764.0,3025.0,86.0,1587.0,1673.0,0.0,181.0
86,pubkey/rxdb,158.0,0.0,2.0,0.0,6775.0,2.0,528.0,530.0,5.0,3130.0,3135.0,2.0,190.0
87,slidevjs/slidev,73.0,0.0,2.0,0.0,1067.0,73.0,251.0,324.0,7.0,128.0,135.0,0.0,45.0
88,lensapp/lens,93.0,0.0,2.0,0.0,2261.0,675.0,1673.0,2348.0,39.0,2592.0,2631.0,4.0,28.0
89,refined-github/refined-github,292.0,35.0,30.0,1.0,2932.0,157.0,2696.0,2853.0,15.0,2550.0,2565.0,0.0,537.0
90,basarat/typescript-book,246.0,0.0,2.0,0.0,1612.0,111.0,142.0,253.0,33.0,373.0,406.0,2.0,59.0
91,pmndrs/react-three-fiber,156.0,0.0,2.0,0.0,1966.0,16.0,608.0,624.0,4.0,386.0,390.0,0.0,375.0
92,material-components/material-components-web,459.0,0.0,2.0,0.0,7008.0,345.0,2500.0,2845.0,77.0,4430.0,4507.0,7.0,198.0
93,eclipse-theia/theia,289.0,0.0,2.0,0.0,5743.0,1329.0,4350.0,5679.0,67.0,4555.0,4622.0,10.0,71.0
94,Redocly/redoc,181.0,0.0,2.0,0.0,2342.0,394.0,1057.0,1451.0,47.0,411.0,458.0,8.0,156.0
95,tensorflow/tfjs,337.0,0.0,2.0,0.0,5155.0,508.0,2808.0,3316.0,144.0,2725.0,2869.0,1.0,38.0
96,ionic-team/ionicons,47.0,0.0,2.0,0.0,531.0,442.0,451.0,893.0,32.0,123.0,155.0,0.0,37.0
97,BabylonJS/Babylon.js,562.0,0.0,2.0,0.0,36112.0,71.0,2472.0,2543.0,9.0,9532.0,9541.0,0.0,150.0
98,fingerprintjs/fingerprintjs,88.0,0.0,2.0,0.0,673.0,13.0,470.0,483.0,1.0,232.0,233.0,0.0,58.0
99,jquense/yup,143.0,0.0,2.0,0.0,656.0,293.0,938.0,1231.0,56.0,319.0,375.0,4.0,170.0
100,derek-pavao/ts-validator,3.0,1.0,1.0,1.0,85.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,10.0
101,japf/deezer-playlist-builder,3.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
102,Sensinum/angular-ts-elastic-crud,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
103,dwnusbaum/boyer-moore-demo,1.0,0.0,2.0,0.0,165.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,7.0
104,perryrh0dan/2fa,2.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,11.0,3.0,14.0,0.0,9.0
105,maroun-baydoun/evented,1.0,0.0,2.0,0.0,42.0,1.0,0.0,1.0,6.0,1.0,7.0,0.0,9.0
106,TWAICE/nestjs-kinesis-producer,2.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
107,seanchas116/tparse,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
108,chanon/typescript_module_example,1.0,0.0,2.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
109,domchen/tspack,3.0,0.0,2.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
110,FullstackTypeScript/redux-bootstrap-example,5.0,0.0,2.0,0.0,94.0,0.0,1.0,1.0,2.0,38.0,40.0,0.0,24.0
111,prismicio/angular2-starter,5.0,0.0,2.0,0.0,28.0,1.0,1.0,2.0,0.0,4.0,4.0,0.0,3.0
112,swyphcosmo/vscode-spellchecker,9.0,0.0,2.0,0.0,82.0,9.0,41.0,50.0,0.0,21.0,21.0,4.0,33.0
113,dojo/routing,21.0,0.0,2.0,0.0,179.0,0.0,37.0,37.0,0.0,103.0,103.0,5.0,32.0
114,mashhoodr/angular2-multicomponent-form,5.0,0.0,2.0,0.0,107.0,0.0,2.0,2.0,0.0,4.0,4.0,0.0,18.0
115,bigyak/wild-yak,3.0,0.0,2.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
116,yangsf5/moba,3.0,0.0,2.0,0.0,119.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,2.0
117,stonelu/easyegret,1.0,0.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
118,Urigo/angular2-meteor-accounts-ui,7.0,0.0,2.0,0.0,67.0,6.0,22.0,28.0,2.0,11.0,13.0,4.0,0.0
119,ojsheikh/unicode-latex,6.0,0.0,2.0,0.0,35.0,9.0,3.0,12.0,10.0,10.0,20.0,0.0,7.0
120,Hacklone/angular2-cool-infinite-grid,3.0,0.0,2.0,0.0,15.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,6.0
121,jupyter-attic/jupyter-js-plugins,11.0,0.0,2.0,0.0,531.0,2.0,23.0,25.0,0.0,151.0,151.0,0.0,17.0
122,atom-haskell-archive/autocomplete-haskell,1.0,0.0,2.0,0.0,176.0,2.0,19.0,21.0,0.0,1.0,1.0,0.0,16.0
123,aaronksaunders/firebaseStorage2,1.0,0.0,2.0,0.0,11.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0
124,pellejacobs/redux-persist-node-storage,5.0,0.0,2.0,0.0,18.0,1.0,6.0,7.0,0.0,2.0,2.0,0.0,6.0
125,vkbansal/illuminate-js,5.0,0.0,2.0,0.0,280.0,1.0,8.0,9.0,0.0,31.0,31.0,0.0,17.0
126,deonclem/angular-webpack-typescript,2.0,0.0,2.0,0.0,46.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0
127,knegusen/redux-test-utils,2.0,0.0,2.0,0.0,43.0,0.0,5.0,5.0,14.0,10.0,24.0,0.0,6.0
128,ZebraDevs/DataWedge-Ionic-Demo,3.0,0.0,2.0,0.0,58.0,1.0,19.0,20.0,5.0,23.0,28.0,0.0,13.0
129,NathanWalker/nativescript-coachmarks,4.0,0.0,2.0,0.0,20.0,5.0,4.0,9.0,1.0,2.0,3.0,0.0,4.0
130,grafana/kairosdb-datasource,33.0,0.0,2.0,0.0,110.0,15.0,36.0,51.0,4.0,39.0,43.0,0.0,10.0
131,valor-software/ngm-cli,6.0,0.0,2.0,0.0,120.0,8.0,6.0,14.0,16.0,15.0,31.0,0.0,4.0
132,Tyriar/vscode-terminal-tabs,5.0,0.0,2.0,0.0,40.0,0.0,29.0,29.0,0.0,3.0,3.0,3.0,15.0
133,ovh/ovh-warp10-datasource,26.0,0.0,2.0,0.0,146.0,10.0,24.0,34.0,1.0,56.0,57.0,2.0,22.0
134,colinjlacy/firebase-ionic-2-demo,2.0,0.0,2.0,0.0,7.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,5.0
135,OasisDigital/angular2-firebase,3.0,0.0,2.0,0.0,35.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,7.0
136,microsoft/node-gc-signals,2.0,0.0,2.0,0.0,15.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0
137,thomas-crane/nrelay,15.0,0.0,2.0,0.0,585.0,5.0,23.0,28.0,8.0,26.0,34.0,2.0,40.0
138,oh-my-github/oh-my-github,3.0,0.0,2.0,0.0,139.0,6.0,15.0,21.0,0.0,1.0,1.0,2.0,26.0
139,reyesoft/ts-angular-jsonapi,2.0,0.0,2.0,0.0,240.0,0.0,4.0,4.0,0.0,22.0,22.0,0.0,33.0
140,foucdeg/airspaces,2.0,1146.0,1.0,3.0,39.0,11.0,5.0,16.0,12.0,6.0,18.0,0.0,5.0
141,coblee/litecoin-old,107.0,0.0,2.0,0.0,2012.0,12.0,7.0,19.0,0.0,23.0,23.0,0.0,15.0
142,eeandrew/NSCalculator,3.0,0.0,2.0,0.0,19.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
143,uniqys/UniqysKit-preview,3.0,0.0,2.0,0.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,5.0
144,rolftimmermans/zeromq-ng,3.0,182.0,21.0,158.0,402.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,64.0
145,mojofit/imojo,1.0,0.0,2.0,0.0,16.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
146,jadsalhani/ionic2-qrscanner-example,1.0,0.0,2.0,0.0,26.0,0.0,5.0,5.0,0.0,2.0,2.0,0.0,3.0
147,inversify/inversify-restify-utils,20.0,0.0,2.0,0.0,625.0,0.0,27.0,27.0,10.0,313.0,323.0,0.0,12.0
148,deamme/ts-transform-inferno,7.0,0.0,2.0,0.0,92.0,7.0,7.0,14.0,1.0,8.0,9.0,0.0,17.0
149,rundef/node-poker-odds-calculator,5.0,0.0,2.0,0.0,34.0,1.0,4.0,5.0,0.0,4.0,4.0,0.0,4.0
