repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
141,Trexology/laravel-pointable,2.0,0.0,2.0,0.0,12.0,5.0,3.0,8.0,1.0,3.0,4.0,0.0,6.0
142,nonfu/laravel-store,2.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0
143,pixelmord/generator-drupaltheme,4.0,0.0,0.0,0.0,52.0,4.0,2.0,6.0,0.0,2.0,2.0,0.0,7.0
144,uxweb/laravel-multi-db,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
145,pusher-community/real-time-laravel,6.0,0.0,0.0,0.0,75.0,3.0,0.0,3.0,4.0,10.0,14.0,0.0,8.0
146,AndersSchmidtHansen/Sidequest,1.0,0.0,4.0,0.0,172.0,4.0,2.0,6.0,0.0,1.0,1.0,0.0,53.0
147,Bottelet/ticket-conductor,2.0,0.0,0.0,0.0,23.0,2.0,12.0,14.0,0.0,0.0,0.0,0.0,7.0
148,paper-leaf/commandervee,2.0,0.0,0.0,0.0,20.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
149,mabasic/wakatime-php-api,7.0,0.0,6.0,0.0,39.0,0.0,2.0,2.0,0.0,7.0,7.0,0.0,14.0
150,zendframework/zend-barcode,175.0,0.0,4.0,0.0,8706.0,1.0,13.0,14.0,0.0,35.0,35.0,0.0,8.0
151,BrightGamePanel/bgpanelv2,3.0,0.0,1.0,0.0,295.0,5.0,20.0,25.0,2.0,3.0,5.0,0.0,10.0
152,mcnemesis/proxy.php,2.0,0.0,0.0,0.0,8.0,2.0,1.0,3.0,0.0,3.0,3.0,0.0,4.0
153,bryglen/yii2-apns-gcm,9.0,0.0,0.0,0.0,37.0,8.0,11.0,19.0,3.0,12.0,15.0,0.0,11.0
154,dfrt82/phplib-football-data,3.0,0.0,0.0,0.0,22.0,0.0,8.0,8.0,0.0,3.0,3.0,0.0,6.0
155,58bits/laravel-4-bootstrap-3-starter,5.0,0.0,0.0,0.0,38.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0
156,vedicveko/class_dicom.php,3.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0
157,youzan/zanhttpdemo,15.0,0.0,1.0,0.0,218.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,6.0
158,TimeToogo/RapidRoute,4.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,18.0
159,h0wardch3ng/drrr-like-chat,1.0,0.0,0.0,0.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0
160,cc-archive/garmonbozia,4.0,0.0,0.0,0.0,35.0,0.0,43.0,43.0,0.0,10.0,10.0,0.0,7.0
161,Azure-Samples/active-directory-php-graphapi-web,6.0,0.0,0.0,0.0,33.0,0.0,11.0,11.0,0.0,6.0,6.0,0.0,20.0
162,markstory/mini-asset,75.0,0.0,11.0,0.0,1045.0,5.0,16.0,21.0,2.0,44.0,46.0,0.0,0.0
163,BedrockStreaming/ApiExceptionBundle,18.0,0.0,6.0,0.0,43.0,1.0,1.0,2.0,1.0,14.0,15.0,0.0,8.0
164,biberlabs/ddd-embeddables,4.0,0.0,1.0,0.0,21.0,3.0,1.0,4.0,0.0,10.0,10.0,0.0,10.0
165,symphonycms/members,34.0,0.0,13.0,0.0,552.0,19.0,228.0,247.0,4.0,63.0,67.0,14.0,53.0
166,efficiently/larasset,2.0,0.0,0.0,0.0,76.0,3.0,17.0,20.0,0.0,2.0,2.0,4.0,34.0
167,zhuhank/wechat-payment-for-woocommerce,1.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
168,liip/LiipMagentoBundle,10.0,0.0,0.0,0.0,76.0,3.0,8.0,11.0,0.0,6.0,6.0,0.0,22.0
169,kartik-v/yii2-dynagrid,39.0,0.0,17.0,0.0,229.0,0.0,184.0,184.0,0.0,55.0,55.0,8.0,51.0
170,dotsunited/BundleFu,9.0,0.0,0.0,0.0,216.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,2.0
171,gstjohn/GifBot,3.0,0.0,0.0,0.0,22.0,0.0,2.0,2.0,0.0,5.0,5.0,0.0,12.0
172,matriphe/laravel-imageupload,7.0,0.0,1.0,0.0,89.0,1.0,19.0,20.0,1.0,6.0,7.0,1.0,32.0
173,pattern-lab/patternengine-php-twig,7.0,0.0,14.0,0.0,127.0,14.0,19.0,33.0,6.0,17.0,23.0,1.0,21.0
174,TimOliver/PHP-Framework-Classes,3.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0
175,chonthu/Codeigniter-Google-Analytics-Class,3.0,0.0,0.0,0.0,20.0,1.0,3.0,4.0,0.0,2.0,2.0,0.0,5.0
176,wizkid057/wizstats,11.0,0.0,0.0,0.0,266.0,22.0,34.0,56.0,4.0,22.0,26.0,0.0,3.0
177,botman/driver-telegram,20.0,0.0,17.0,0.0,88.0,22.0,13.0,35.0,11.0,57.0,68.0,0.0,3.0
178,kohana/cache,23.0,0.0,1.0,0.0,188.0,3.0,5.0,8.0,5.0,77.0,82.0,0.0,8.0
179,markjaquith/cache-buddy,3.0,0.0,0.0,0.0,41.0,5.0,5.0,10.0,0.0,3.0,3.0,0.0,3.0
