repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits
80,gocolly/colly,112.0,0.0,2.0,0.0,618.0,119.0,350.0,469.0,24.0,193.0,217.0,3.0,48.0
81,helm/charts,3688.0,0.0,2.0,0.0,13769.0,0.0,6324.0,6324.0,0.0,18202.0,18202.0,0.0,45.0
82,restic/restic,330.0,18552.0,30.0,468.0,5745.0,391.0,1654.0,2045.0,77.0,1531.0,1608.0,2.0,69.0
83,grpc/grpc-go,349.0,930.0,30.0,15.0,4091.0,114.0,1767.0,1881.0,9.0,3331.0,3340.0,1.0,56.0
84,buger/goreplay,129.0,18100.0,30.0,96.0,1286.0,226.0,438.0,664.0,18.0,366.0,384.0,0.0,132.0
85,stretchr/testify,223.0,0.0,2.0,0.0,780.0,218.0,371.0,589.0,106.0,463.0,569.0,2.0,81.0
86,fyne-io/fyne,125.0,0.0,2.0,0.0,6199.0,333.0,1300.0,1633.0,14.0,1171.0,1185.0,5.0,128.0
87,jaegertracing/jaeger,261.0,15423.0,30.0,144.0,1633.0,321.0,1164.0,1485.0,15.0,1836.0,1851.0,4.0,83.0
88,grafana/k6,137.0,22202.0,30.0,208.0,4464.0,322.0,947.0,1269.0,35.0,1096.0,1131.0,4.0,118.0
89,hoanhan101/ultimate-go,29.0,0.0,2.0,0.0,247.0,0.0,14.0,14.0,0.0,38.0,38.0,0.0,116.0
90,grafana/loki,524.0,11906.0,22.0,518.0,3192.0,438.0,2019.0,2457.0,66.0,3041.0,3107.0,0.0,104.0
91,derailed/k9s,153.0,5962.0,30.0,289.0,1281.0,237.0,871.0,1108.0,28.0,353.0,381.0,27.0,173.0
92,uber-go/zap,105.0,0.0,30.0,0.0,532.0,81.0,448.0,529.0,17.0,516.0,533.0,1.0,45.0
93,cayleygraph/cayley,116.0,1226.0,15.0,123.0,1752.0,80.0,397.0,477.0,7.0,475.0,482.0,5.0,60.0
94,filebrowser/filebrowser,121.0,4196.0,30.0,538.0,2284.0,136.0,1091.0,1227.0,19.0,411.0,430.0,4.0,61.0
95,kubernetes/kops,904.0,4633.0,30.0,748.0,16749.0,149.0,4400.0,4549.0,40.0,8712.0,8752.0,0.0,123.0
96,julienschmidt/httprouter,47.0,0.0,4.0,0.0,285.0,51.0,168.0,219.0,16.0,99.0,115.0,5.0,73.0
97,hashicorp/packer,1463.0,0.0,30.0,30.0,17817.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0
