Name,List,Image,Animation,Video,Table,Github,Links,Project,Inline,Code,repository_ID,fullname,URL,created_date,language,description,number_of_stars,num_of_forks,num_of_watchers,open_issue_count,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
qlyoung/armory-keyboard,13,2,0,0,0,4,5,0,22,7.0,58830479,qlyoung/armory-keyboard,https://github.com/qlyoung/armory-keyboard,2016-05-14 21:06:00,C++,,29,11,29,2,115,qlyoung/armory-keyboard,4.0,0.0,2.0,0.0,97.0,2.0,3.0,5.0,0.0,2.0,2.0,0.0,29.0,153.0,35.0,29.0,38.0,29.0,57.0,0,2121,0.001885902876001886,0.0,0.000942951438000943,0.04573314474304573,0.0,0.04667609618104668,153.0
the-martian-trajectory-app/trajectory,0,0,0,0,0,0,0,0,0,0.0,45354058,the-martian-trajectory-app/trajectory,https://github.com/the-martian-trajectory-app/trajectory,2015-11-01 19:23:53,C++,,28,6,28,0,114,the-martian-trajectory-app/trajectory,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,76.0,17.0,28.0,19.0,28.0,1.0,0,2316,0.0008635578583765112,0.0,0.0008635578583765112,0.0017271157167530224,0.0,0.0025906735751295333,76.0
PlatformLab/PerfUtils,4,0,0,0,0,0,0,0,0,0.0,44414503,PlatformLab/PerfUtils,https://github.com/PlatformLab/PerfUtils,2015-10-16 22:41:27,C++,,27,13,27,3,113,PlatformLab/PerfUtils,11.0,0.0,2.0,0.0,96.0,2.0,3.0,5.0,1.0,10.0,11.0,0.0,2.0,184.0,46.0,27.0,46.0,27.0,84.0,0,2332,0.0047169811320754715,0.0,0.0008576329331046312,0.0411663807890223,0.0,0.042024013722126934,184.0
simlrh/OSVR-fusion,0,1,0,0,0,1,3,0,1,0.0,62410294,simlrh/OSVR-fusion,https://github.com/simlrh/OSVR-fusion,2016-07-01 17:49:38,C++,,26,6,26,2,112,simlrh/OSVR-fusion,1.0,143.0,2.0,5.0,7.0,2.0,2.0,4.0,1.0,1.0,2.0,0.0,6.0,128.0,29.0,26.0,19.0,26.0,57.0,0,2073,0.000482392667631452,0.00241196333815726,0.000964785335262904,0.003376748673420164,2.5,2.504341534008683,128.0
benhj/jasl,13,0,0,0,0,0,0,1,17,31.0,28279592,benhj/jasl,https://github.com/benhj/jasl,2014-12-20 21:27:46,C++,,25,1,25,7,111,benhj/jasl,2.0,0.0,2.0,0.0,441.0,7.0,32.0,39.0,0.0,0.0,0.0,0.0,70.0,55.0,12.0,25.0,4.0,25.0,1.0,0,2632,0.0007598784194528875,0.0,0.0007598784194528875,0.1675531914893617,0.0,0.1683130699088146,55.0
neuleaf/faster-rcnn-cpu,28,0,0,0,0,7,12,0,12,16.0,58933187,neuleaf/faster-rcnn-cpu,https://github.com/neuleaf/faster-rcnn-cpu,2016-05-16 13:08:44,C++,,24,16,24,2,110,neuleaf/faster-rcnn-cpu,1.0,0.0,2.0,0.0,7.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,105.0,21.0,24.0,56.0,24.0,1.0,0,2119,0.00047192071731949034,0.0,0.0009438414346389807,0.0033034450212364322,0.0,0.004247286455875413,105.0
Psychlist1972/Windows-10-MIDI-Library,26,1,0,0,0,0,0,0,0,3.0,65437887,Psychlist1972/Windows-10-MIDI-Library,https://github.com/Psychlist1972/Windows-10-MIDI-Library,2016-08-11 04:14:43,C++,,23,4,23,4,109,Psychlist1972/Windows-10-MIDI-Library,1.0,0.0,2.0,0.0,53.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,32.0,58.0,13.0,23.0,11.0,23.0,1.0,0,2032,0.0004921259842519685,0.0,0.000984251968503937,0.02608267716535433,0.0,0.027066929133858268,58.0
yixuan/fontr,0,3,0,0,0,2,3,0,1,9.0,43249183,yixuan/fontr,https://github.com/yixuan/fontr,2015-09-27 14:16:17,C++,,22,2,22,0,108,yixuan/fontr,2.0,0.0,2.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,11.0,22.0,6.0,22.0,1.0,0,2351,0.0008507018290089324,0.0,0.0008507018290089324,0.022968949383241174,0.0,0.023819651212250107,51.0
hasherezade/petya_green,3,0,0,0,0,0,0,0,0,0.0,59239304,hasherezade/petya_green,https://github.com/hasherezade/petya_green,2016-05-19 20:14:37,C++,,21,13,21,2,107,hasherezade/petya_green,2.0,0.0,2.0,0.0,9.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,89.0,20.0,21.0,46.0,21.0,1.0,0,2116,0.000945179584120983,0.0,0.000945179584120983,0.004253308128544423,0.0,0.005198487712665407,89.0
arcadejust/MultiotpCPV2RDP,7,0,0,0,0,0,0,0,0,0.0,44408492,arcadejust/MultiotpCPV2RDP,https://github.com/arcadejust/MultiotpCPV2RDP,2015-10-16 20:19:55,C++,,20,22,20,3,106,arcadejust/MultiotpCPV2RDP,2.0,0.0,2.0,0.0,26.0,3.0,2.0,5.0,0.0,1.0,1.0,0.0,3.0,148.0,32.0,20.0,65.0,20.0,43.0,0,2332,0.0008576329331046312,0.0,0.0008576329331046312,0.011149228130360206,0.0,0.012006861063464836,148.0
Ivanzgj/Algorithm,0,0,0,0,0,0,0,0,0,0.0,59632016,Ivanzgj/Algorithm,https://github.com/Ivanzgj/Algorithm,2016-05-25 04:56:58,C++,,19,8,19,0,105,Ivanzgj/Algorithm,2.0,0.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,66.0,15.0,19.0,27.0,19.0,1.0,0,2110,0.0009478672985781991,0.0,0.0009478672985781991,0.017535545023696683,0.0,0.01848341232227488,66.0
ckmarkoh/AcrosticPoem-RNNPG,0,0,0,0,0,1,2,0,0,3.0,48807434,ckmarkoh/AcrosticPoem-RNNPG,https://github.com/ckmarkoh/AcrosticPoem-RNNPG,2015-12-30 15:42:28,C++,,18,7,18,0,104,ckmarkoh/AcrosticPoem-RNNPG,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,61.0,14.0,18.0,24.0,18.0,1.0,0,2257,0.0008861320336730173,0.0,0.0008861320336730173,0.0017722640673460345,0.0,0.002658396101019052,61.0
ruoso/u5e,28,0,0,0,0,0,0,0,0,0.0,42409164,ruoso/u5e,https://github.com/ruoso/u5e,2015-09-13 19:14:27,C++,,17,6,17,4,103,ruoso/u5e,4.0,0.0,2.0,0.0,145.0,4.0,1.0,5.0,0.0,2.0,2.0,0.0,27.0,110.0,23.0,17.0,19.0,17.0,57.0,0,2365,0.0016913319238900633,0.0,0.0008456659619450317,0.0613107822410148,0.0,0.06215644820295983,110.0
dpjudas/UICore,14,0,0,0,0,0,0,0,0,0.0,42540008,dpjudas/UICore,https://github.com/dpjudas/UICore,2015-09-15 18:56:57,C++,,16,8,16,0,102,dpjudas/UICore,2.0,0.0,2.0,0.0,304.0,0.0,4.0,4.0,0.0,17.0,17.0,0.0,6.0,150.0,33.0,16.0,27.0,16.0,91.0,0,2363,0.0008463817181548879,0.0,0.0008463817181548879,0.12865002115954297,0.0,0.12949640287769784,150.0
Tomash667/carpg,6,1,0,0,0,6,6,0,0,1.0,35481716,Tomash667/carpg,https://github.com/Tomash667/carpg,2015-05-12 10:28:19,C++,,15,15,15,153,101,Tomash667/carpg,7.0,0.0,2.0,0.0,877.0,153.0,245.0,398.0,0.0,45.0,45.0,2.0,6.0,185.0,47.0,15.0,54.0,15.0,101.0,0,2489,0.002812374447569305,0.0,0.0008035355564483728,0.35235034150261146,0.0,0.3531538770590598,185.0
ftsrg/BME-MODES3,14,2,0,0,0,2,4,0,10,0.0,43633849,ftsrg/BME-MODES3,https://github.com/ftsrg/BME-MODES3,2015-10-04 11:15:30,C++,,14,8,14,21,100,ftsrg/BME-MODES3,20.0,82.0,7.0,6.0,1327.0,18.0,100.0,118.0,2.0,13.0,15.0,3.0,44.0,144.0,31.0,14.0,27.0,14.0,89.0,0,2344,0.008532423208191127,0.002559726962457338,0.0029863481228668944,0.5661262798634812,0.8571428571428571,1.426255485129205,144.0
CHADALAK1/WeaponEssentials4.6,0,0,0,0,0,0,0,0,0,0.0,42788833,CHADALAK1/WeaponEssentials4.6,https://github.com/CHADALAK1/WeaponEssentials4.6,2015-09-19 20:37:48,C++,,13,9,13,0,198,CHADALAK1/WeaponEssentials4.6,2.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,115.0,24.0,13.0,32.0,13.0,57.0,0,2359,0.000847816871555744,0.0,0.000847816871555744,0.00635862653666808,0.0,0.0072064434082238235,115.0
verybigdog/fdk-aac-ios,2,0,0,0,0,0,0,0,0,0.0,42629667,verybigdog/fdk-aac-ios,https://github.com/verybigdog/fdk-aac-ios,2015-09-17 02:29:56,C++,,12,6,12,0,197,verybigdog/fdk-aac-ios,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,10.0,12.0,19.0,12.0,1.0,0,2361,0.0008470986869970351,0.0,0.0008470986869970351,0.0008470986869970351,0.0,0.0016941973739940702,44.0
filcuc/NimQtCreatorPlugin,11,0,0,0,0,0,0,0,0,0.0,35513981,filcuc/NimQtCreatorPlugin,https://github.com/filcuc/NimQtCreatorPlugin,2015-05-12 21:38:22,C++,,11,5,11,0,196,filcuc/NimQtCreatorPlugin,1.0,0.0,2.0,0.0,43.0,0.0,8.0,8.0,0.0,1.0,1.0,0.0,5.0,80.0,19.0,11.0,15.0,11.0,43.0,0,2489,0.0004017677782241864,0.0,0.0008035355564483728,0.017276014463640015,0.0,0.01807955002008839,80.0
Goalsum/POD_STL,0,0,0,0,0,0,4,0,0,0.0,35341716,Goalsum/POD_STL,https://github.com/Goalsum/POD_STL,2015-05-09 19:16:20,C++,,10,5,10,0,195,Goalsum/POD_STL,1.0,0.0,2.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,9.0,10.0,15.0,10.0,1.0,0,2492,0.0004012841091492777,0.0,0.0008025682182985554,0.030497592295345103,0.0,0.031300160513643656,36.0
lshw/18650,0,3,0,0,0,0,0,0,0,0.0,34934853,lshw/18650,https://github.com/lshw/18650,2015-05-02 03:53:04,C++,,9,2,9,2,194,lshw/18650,1.0,0.0,2.0,0.0,121.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,25.0,6.0,9.0,6.0,9.0,1.0,0,2499,0.00040016006402561027,0.0,0.0008003201280512205,0.04841936774709884,0.0,0.04921968787515006,25.0
ivanfratric/libsubspace,11,0,0,0,0,0,0,0,0,0.0,34983313,ivanfratric/libsubspace,https://github.com/ivanfratric/libsubspace,2015-05-03 11:14:58,C++,,8,4,8,0,193,ivanfratric/libsubspace,2.0,0.0,2.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,7.0,8.0,11.0,8.0,1.0,0,2498,0.0008006405124099279,0.0,0.0008006405124099279,0.0020016012810248197,0.0,0.0028022417934347476,28.0
Babygogogo/BabyWarsInCpp,16,1,0,0,0,1,1,0,0,0.0,44236641,Babygogogo/BabyWarsInCpp,https://github.com/Babygogogo/BabyWarsInCpp,2015-10-14 09:09:36,C++,,7,5,7,0,192,Babygogogo/BabyWarsInCpp,1.0,0.0,2.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,8.0,7.0,15.0,7.0,1.0,0,2334,0.0004284490145672665,0.0,0.000856898029134533,0.03984575835475578,0.0,0.04070265638389031,30.0
fuzzythecat/SBK-Interpreter,0,0,0,0,0,0,0,0,0,0.0,43296613,fuzzythecat/SBK-Interpreter,https://github.com/fuzzythecat/SBK-Interpreter,2015-09-28 11:14:54,C++,,6,0,6,3,191,fuzzythecat/SBK-Interpreter,2.0,0.0,2.0,0.0,29.0,3.0,2.0,5.0,0.0,3.0,3.0,0.0,7.0,77.0,18.0,6.0,1.0,6.0,64.0,0,2350,0.000851063829787234,0.0,0.000851063829787234,0.012340425531914894,0.0,0.013191489361702129,77.0
zhs007/sanguo,0,0,0,0,0,1,2,0,0,3.0,35587790,zhs007/sanguo,https://github.com/zhs007/sanguo,2015-05-14 03:05:51,C++,,5,4,5,0,190,zhs007/sanguo,2.0,0.0,2.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,5.0,5.0,11.0,5.0,1.0,0,2487,0.0008041817450743868,0.0,0.0008041817450743868,0.032569360675512665,0.0,0.03337354242058705,22.0
resibots/map_elites_hexapod,21,1,0,0,0,1,4,0,9,0.0,43072829,resibots/map_elites_hexapod,https://github.com/resibots/map_elites_hexapod,2015-09-24 14:44:22,C++,,4,2,4,1,189,resibots/map_elites_hexapod,3.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,3.0,4.0,6.0,4.0,1.0,0,2354,0.001274426508071368,0.0,0.0008496176720475786,0.004672897196261682,0.0,0.0055225148683092605,15.0
emef/etcdclient,0,0,0,0,0,0,0,0,0,5.0,34935454,emef/etcdclient,https://github.com/emef/etcdclient,2015-05-02 04:21:54,C++,,3,3,3,0,188,emef/etcdclient,2.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,4.0,3.0,9.0,3.0,1.0,0,2499,0.0008003201280512205,0.0,0.0008003201280512205,0.003201280512204882,0.0,0.004001600640256103,16.0
RobotClubKut/IntelligentRoboCon_ImageProc,0,0,0,0,0,0,0,0,0,0.0,34945198,RobotClubKut/IntelligentRoboCon_ImageProc,https://github.com/RobotClubKut/IntelligentRoboCon_ImageProc,2015-05-02 11:25:46,C++,,2,0,2,0,187,RobotClubKut/IntelligentRoboCon_ImageProc,1.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,1.0,2.0,1.0,0,2499,0.00040016006402561027,0.0,0.0008003201280512205,0.0028011204481792717,0.0,0.003601440576230492,6.0
rawalkhirodkar/Box2D,0,0,0,0,0,0,0,0,0,0.0,34946326,rawalkhirodkar/Box2D,https://github.com/rawalkhirodkar/Box2D,2015-05-02 12:06:49,C++,,1,0,1,0,186,rawalkhirodkar/Box2D,1.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0,2499,0.00040016006402561027,0.0,0.0008003201280512205,0.001600640256102441,0.0,0.0024009603841536617,4.0
