fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
dgraph-io/dgraph,0,1,0,1,0,1,1,1,0,17026,17026,1250,65,dgraph-io/dgraph,227.0,4848.0,30.0,137.0,5799.0,10.0,2318.0,2328.0,94.0,5652.0,5746.0,0.0,128.0,539.0,133.0,127.0,114.0,127.0,171.0,1,dgraph-io/dgraph,2015-08-25 07:15:56,2384,0.09521812080536912,0.057466442953020135,0.012583892617449664,2.4324664429530203,4.566666666666666,7.011717002237136,539.0
urfave/cli,0,1,0,1,0,0,1,0,0,16929,16929,1472,66,urfave/cli,244.0,0.0,2.0,0.0,2006.0,67.0,567.0,634.0,15.0,687.0,702.0,3.0,151.0,510.0,128.0,126.0,120.0,126.0,138.0,1,urfave/cli,2013-07-13 19:32:06,3157,0.07728856509344315,0.0,0.0006335128286347799,0.6354133671206842,0.0,0.636046879949319,510.0
valyala/fasthttp,0,1,0,1,0,0,1,0,0,16493,16493,1383,68,valyala/fasthttp,158.0,0.0,2.0,0.0,1456.0,47.0,714.0,761.0,12.0,445.0,457.0,11.0,130.0,493.0,119.0,125.0,118.0,125.0,125.0,1,valyala/fasthttp,2015-10-18 22:19:57,2330,0.06781115879828326,0.0,0.0008583690987124463,0.6248927038626609,0.0,0.6257510729613733,493.0
chai2010/advanced-go-programming-book,1,0,0,0,0,0,1,0,0,16295,16295,2764,69,chai2010/advanced-go-programming-book,79.0,0.0,2.0,0.0,1509.0,50.0,161.0,211.0,3.0,356.0,359.0,0.0,63.0,512.0,129.0,124.0,147.0,124.0,117.0,1,chai2010/advanced-go-programming-book,2017-12-31 10:59:21,1525,0.05180327868852459,0.0,0.0013114754098360656,0.9895081967213115,0.0,0.9908196721311476,512.0
iawia002/annie,1,1,0,1,1,1,1,1,0,16286,16286,1944,70,iawia002/annie,83.0,7602.0,30.0,490.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,382.0,95.0,123.0,135.0,123.0,1.0,0,iawia002/annie,2018-02-24 11:29:03,1470,0.05646258503401361,0.3333333333333333,0.02040816326530612,0.4925170068027211,16.333333333333332,16.84625850340136,382.0
goharbor/harbor,1,1,0,1,0,1,1,0,0,16250,16250,3914,71,goharbor/harbor,310.0,97992.0,30.0,118.0,11081.0,903.0,8268.0,9171.0,44.0,7155.0,7199.0,0.0,155.0,583.0,153.0,122.0,164.0,122.0,175.0,1,goharbor/harbor,2016-01-28 21:10:28,2228,0.13913824057450627,0.05296229802513465,0.013464991023339317,4.973518850987433,3.933333333333333,8.920317175344106,583.0
dapr/dapr,0,1,0,1,0,1,1,1,0,16082,16082,1153,72,dapr/dapr,193.0,184.0,30.0,900.0,2757.0,252.0,1761.0,2013.0,31.0,2167.0,2198.0,1.0,105.0,513.0,130.0,121.0,109.0,121.0,162.0,1,dapr/dapr,2019-06-19 00:49:06,990,0.19494949494949496,0.9090909090909091,0.030303030303030304,2.7848484848484847,30.0,32.81515151515151,513.0
yudai/gotty,1,1,0,1,1,1,0,0,0,16024,16024,1237,73,yudai/gotty,23.0,1650.0,16.0,202.0,230.0,97.0,124.0,221.0,41.0,62.0,103.0,0.0,57.0,452.0,105.0,120.0,113.0,120.0,99.0,1,yudai/gotty,2015-08-16 09:48:33,2393,0.00961136648558295,0.08441287087338069,0.006686167989970748,0.0961136648558295,12.625,12.7277998328458,452.0
gorilla/websocket,1,1,0,1,0,0,1,0,0,15949,15949,2650,74,gorilla/websocket,81.0,0.0,2.0,0.0,306.0,24.0,511.0,535.0,9.0,210.0,219.0,1.0,21.0,494.0,120.0,119.0,145.0,119.0,111.0,1,gorilla/websocket,2013-10-16 16:41:46,3062,0.026453298497713912,0.0,0.0006531678641410843,0.0999346832135859,0.0,0.10058785107772698,494.0
quii/learn-go-with-tests,1,1,0,1,0,1,1,1,0,15917,15917,2051,75,quii/learn-go-with-tests,175.0,11020.0,30.0,37.0,1150.0,16.0,140.0,156.0,4.0,372.0,376.0,1.0,71.0,491.0,118.0,118.0,136.0,118.0,119.0,1,quii/learn-go-with-tests,2018-03-02 11:41:14,1464,0.11953551912568305,0.025273224043715847,0.020491803278688523,0.7855191256830601,1.2333333333333334,2.039344262295082,491.0
joewalnes/websocketd,1,1,0,1,0,0,1,0,0,15793,15793,939,76,joewalnes/websocketd,54.0,499.0,7.0,116.0,317.0,31.0,276.0,307.0,1.0,107.0,108.0,0.0,36.0,438.0,101.0,117.0,104.0,117.0,100.0,1,joewalnes/websocketd,2013-02-14 14:52:55,3306,0.016333938294010888,0.03508771929824561,0.002117362371445856,0.09588626739261948,16.571428571428573,16.669432201192638,438.0
go-kratos/kratos,1,1,0,1,0,1,1,1,0,15655,15655,3122,77,go-kratos/kratos,200.0,0.0,2.0,0.0,1341.0,41.0,688.0,729.0,9.0,1110.0,1119.0,1.0,86.0,534.0,131.0,116.0,154.0,116.0,148.0,1,go-kratos/kratos,2019-01-10 10:42:31,1150,0.17391304347826086,0.0,0.0017391304347826088,1.166086956521739,0.0,1.1678260869565218,534.0
matryer/xbar,0,1,0,1,0,1,1,1,0,15653,15653,614,78,matryer/xbar,86.0,23187.0,30.0,63.0,1031.0,99.0,503.0,602.0,1.0,217.0,218.0,7.0,173.0,435.0,99.0,115.0,95.0,115.0,110.0,0,matryer/xbar,2013-11-13 21:00:12,3034,0.028345418589321027,0.02076466710613052,0.00988793671720501,0.33981542518127883,2.1,2.449703361898484,435.0
gorilla/mux,0,0,0,1,0,1,1,0,0,15558,15558,1451,79,gorilla/mux,102.0,0.0,2.0,0.0,290.0,26.0,365.0,391.0,11.0,261.0,272.0,7.0,45.0,460.0,109.0,114.0,119.0,114.0,113.0,1,gorilla/mux,2012-10-02 21:32:24,3441,0.02964254577157803,0.0,0.0005812263876780006,0.08427782621331008,0.0,0.08485905260098808,460.0
gocolly/colly,1,1,0,1,0,1,1,1,0,15437,15437,1319,80,gocolly/colly,112.0,0.0,2.0,0.0,618.0,119.0,350.0,469.0,24.0,193.0,217.0,3.0,48.0,452.0,105.0,113.0,117.0,113.0,109.0,1,gocolly/colly,2017-09-29 14:08:49,1618,0.069221260815822,0.0,0.0012360939431396785,0.3819530284301607,0.0,0.3831891223733004,452.0
helm/charts,1,0,0,1,1,0,1,1,0,15310,15310,17051,81,helm/charts,3688.0,0.0,2.0,0.0,13769.0,0.0,6324.0,6324.0,0.0,18202.0,18202.0,0.0,45.0,599.0,156.0,112.0,189.0,112.0,186.0,1,helm/charts,2015-11-24 17:05:28,2293,1.6083733100741386,0.0,0.0008722197993894462,6.004797208896642,0.0,6.005669428696032,599.0
restic/restic,0,1,0,1,0,1,1,0,0,14981,14981,1022,82,restic/restic,330.0,18552.0,30.0,468.0,5745.0,391.0,1654.0,2045.0,77.0,1531.0,1608.0,2.0,69.0,481.0,114.0,111.0,106.0,111.0,153.0,1,restic/restic,2014-04-27 14:07:58,2869,0.11502265597769258,0.16312303938654585,0.010456605088881143,2.002439874520739,15.6,17.61289647960962,481.0
grpc/grpc-go,1,1,0,1,0,0,1,0,0,14970,14970,3301,83,grpc/grpc-go,349.0,930.0,30.0,15.0,4091.0,114.0,1767.0,1881.0,9.0,3331.0,3340.0,1.0,56.0,543.0,135.0,110.0,158.0,110.0,165.0,1,grpc/grpc-go,2014-12-08 18:59:34,2644,0.13199697428139184,0.0056732223903177,0.0113464447806354,1.5472768532526475,0.5,2.058623298033283,543.0
buger/goreplay,1,1,0,1,1,1,1,1,0,14945,14945,1504,84,buger/goreplay,129.0,18100.0,30.0,96.0,1286.0,226.0,438.0,664.0,18.0,366.0,384.0,0.0,132.0,460.0,109.0,109.0,121.0,109.0,121.0,1,buger/goreplay,2013-05-30 09:29:07,3201,0.04029990627928772,0.02999062792877226,0.00937207122774133,0.40174945329584505,3.2,3.6111215245235866,460.0
stretchr/testify,0,0,0,1,1,1,1,1,0,14904,14904,1161,85,stretchr/testify,223.0,0.0,2.0,0.0,780.0,218.0,371.0,589.0,106.0,463.0,569.0,2.0,81.0,457.0,107.0,108.0,111.0,108.0,130.0,1,stretchr/testify,2012-10-16 16:43:17,3427,0.06507149110008754,0.0,0.0005836008170411438,0.2276043186460461,0.0,0.22818791946308725,457.0
fyne-io/fyne,0,1,0,1,1,0,1,0,0,14738,14738,795,86,fyne-io/fyne,125.0,0.0,2.0,0.0,6199.0,333.0,1300.0,1633.0,14.0,1171.0,1185.0,5.0,128.0,464.0,112.0,107.0,100.0,107.0,150.0,1,fyne-io/fyne,2018-02-04 22:07:16,1490,0.08389261744966443,0.0,0.0013422818791946308,4.160402684563758,0.0,4.161744966442953,464.0
jaegertracing/jaeger,1,1,0,1,1,1,1,1,0,14722,14722,1768,87,jaegertracing/jaeger,261.0,15423.0,30.0,144.0,1633.0,321.0,1164.0,1485.0,15.0,1836.0,1851.0,4.0,83.0,502.0,124.0,106.0,131.0,106.0,159.0,1,jaegertracing/jaeger,2016-04-15 18:49:02,2150,0.1213953488372093,0.06697674418604652,0.013953488372093023,0.7595348837209303,4.8,5.573488372093023,502.0
grafana/k6,1,1,0,1,0,0,1,1,0,14686,14686,756,88,grafana/k6,137.0,22202.0,30.0,208.0,4464.0,322.0,947.0,1269.0,35.0,1096.0,1131.0,4.0,118.0,458.0,108.0,105.0,99.0,105.0,149.0,1,grafana/k6,2016-03-21 15:30:24,2175,0.06298850574712643,0.09563218390804598,0.013793103448275862,2.0524137931034483,6.933333333333334,8.999540229885058,458.0
hoanhan101/ultimate-go,0,1,0,0,0,0,1,0,0,14642,14642,1155,89,hoanhan101/ultimate-go,29.0,0.0,2.0,0.0,247.0,0.0,14.0,14.0,0.0,38.0,38.0,0.0,116.0,412.0,96.0,104.0,110.0,104.0,94.0,0,hoanhan101/ultimate-go,2018-04-28 04:11:24,1407,0.02061122956645345,0.0,0.0014214641080312722,0.17555081734186212,0.0,0.17697228144989338,412.0
grafana/loki,1,1,0,1,0,1,1,1,0,14391,14391,1696,90,grafana/loki,524.0,11906.0,22.0,518.0,3192.0,438.0,2019.0,2457.0,66.0,3041.0,3107.0,0.0,104.0,498.0,123.0,103.0,128.0,103.0,164.0,1,grafana/loki,2018-04-16 09:22:48,1419,0.3692741367159972,0.36504580690627203,0.015503875968992248,2.2494714587737845,23.545454545454547,25.810429880197322,498.0
derailed/k9s,0,1,0,1,0,1,1,1,1,14380,14380,882,91,derailed/k9s,153.0,5962.0,30.0,289.0,1281.0,237.0,871.0,1108.0,28.0,353.0,381.0,27.0,173.0,425.0,98.0,102.0,101.0,102.0,120.0,0,derailed/k9s,2019-01-25 18:46:02,1135,0.13480176211453745,0.25462555066079295,0.02643171806167401,1.1286343612334802,9.633333333333333,10.788399412628486,425.0
uber-go/zap,1,1,0,1,1,0,1,1,0,14247,14247,1055,92,uber-go/zap,105.0,0.0,30.0,0.0,532.0,81.0,448.0,529.0,17.0,516.0,533.0,1.0,45.0,437.0,100.0,101.0,107.0,101.0,128.0,1,uber-go/zap,2016-02-18 19:52:56,2207,0.047575894879927506,0.0,0.01359311282283643,0.24105120072496602,0.0,0.2546443135478025,437.0
cayleygraph/cayley,0,1,0,1,0,1,1,0,0,13999,13999,1264,93,cayleygraph/cayley,116.0,1226.0,15.0,123.0,1752.0,80.0,397.0,477.0,7.0,475.0,482.0,5.0,60.0,441.0,102.0,100.0,115.0,100.0,126.0,1,cayleygraph/cayley,2014-06-05 18:49:41,2830,0.04098939929328622,0.043462897526501766,0.00530035335689046,0.6190812720848057,8.2,8.824381625441696,441.0
filebrowser/filebrowser,0,1,0,1,0,0,1,1,0,13720,13720,1748,94,filebrowser/filebrowser,121.0,4196.0,30.0,538.0,2284.0,136.0,1091.0,1227.0,19.0,411.0,430.0,4.0,61.0,450.0,104.0,99.0,129.0,99.0,123.0,1,filebrowser/filebrowser,2015-09-11 21:21:58,2367,0.05111956062526405,0.22729193071398396,0.012674271229404309,0.9649345162653148,17.933333333333334,18.910942120828054,450.0
kubernetes/kops,0,1,0,1,0,0,1,1,0,13563,13563,4196,95,kubernetes/kops,904.0,4633.0,30.0,748.0,16749.0,149.0,4400.0,4549.0,40.0,8712.0,8752.0,0.0,123.0,545.0,136.0,98.0,169.0,98.0,180.0,1,kubernetes/kops,2016-06-27 22:01:15,2077,0.43524313914299473,0.36013480982185847,0.014443909484833895,8.064034665382763,24.933333333333334,33.01181190820093,545.0
julienschmidt/httprouter,0,1,0,1,0,0,1,0,0,13455,13455,1289,96,julienschmidt/httprouter,47.0,0.0,4.0,0.0,285.0,51.0,168.0,219.0,16.0,99.0,115.0,5.0,73.0,413.0,97.0,97.0,116.0,97.0,103.0,0,julienschmidt/httprouter,2013-12-05 15:10:55,3012,0.015604249667994688,0.0,0.0013280212483399733,0.0946215139442231,0.0,0.09594953519256308,413.0
hashicorp/packer,0,1,0,1,1,0,1,1,0,13314,13314,3175,97,hashicorp/packer,1463.0,0.0,30.0,30.0,17817.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,75.0,349.0,93.0,96.0,156.0,96.0,1.0,0,hashicorp/packer,2013-03-23 05:43:03,3269,0.4475374732334047,0.009177118384827165,0.009177118384827165,5.450290608748853,1.0,6.4594677271336804,349.0
chrislusf/seaweedfs,1,1,0,1,0,1,1,0,0,13273,13273,1638,98,chrislusf/seaweedfs,208.0,179.0,30.0,567.0,7190.0,61.0,1787.0,1848.0,6.0,644.0,650.0,0.0,191.0,449.0,103.0,95.0,125.0,95.0,134.0,1,chrislusf/seaweedfs,2014-07-14 16:41:37,2791,0.07452525976352561,0.20315299175922608,0.010748835542816195,2.576137585094948,18.9,21.486886420637763,449.0
v2fly/v2ray-core,1,1,0,0,0,1,1,0,0,13191,13191,2222,99,v2fly/v2ray-core,134.0,28507.0,30.0,900.0,6153.0,33.0,468.0,501.0,23.0,681.0,704.0,1.0,67.0,467.0,113.0,94.0,140.0,94.0,139.0,1,v2fly/v2ray-core,2019-04-15 10:05:54,1055,0.12701421800947868,0.8530805687203792,0.02843601895734597,5.832227488151659,30.0,35.860663507109,467.0
gillesdemey/go-dicom,0,0,0,1,1,1,1,0,0,99,99,28,198,gillesdemey/go-dicom,5.0,0.0,0.0,0.0,90.0,3.0,1.0,4.0,2.0,3.0,5.0,0.0,9.0,347.0,92.0,93.0,87.0,93.0,74.0,0,gillesdemey/go-dicom,2015-01-11 23:19:13,2610,0.0019157088122605363,0.0,0.0,0.034482758620689655,-1,-0.9655172413793104,347.0
recoilme/slowpoke,0,0,1,0,0,0,0,0,0,98,98,8,197,recoilme/slowpoke,5.0,0.0,8.0,0.0,141.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,48.0,315.0,87.0,92.0,47.0,92.0,84.0,0,recoilme/slowpoke,2018-02-19 09:22:37,1475,0.003389830508474576,0.0,0.005423728813559322,0.09559322033898306,0.0,0.10101694915254238,315.0
dforsyth/donut-go,0,0,0,1,1,0,1,0,0,97,97,9,196,dforsyth/donut-go,2.0,0.0,0.0,0.0,49.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,235.0,71.0,91.0,52.0,91.0,1.0,0,dforsyth/donut-go,2012-01-22 20:34:36,3695,0.0005412719891745603,0.0,0.0,0.013261163734776725,-1,-0.9867388362652233,235.0
polaris1119/autogo,1,0,0,0,0,1,0,0,0,96,96,28,195,polaris1119/autogo,2.0,0.0,0.0,0.0,26.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,13.0,317.0,88.0,90.0,87.0,90.0,50.0,0,polaris1119/autogo,2012-12-18 12:09:25,3364,0.0005945303210463733,0.0,0.0,0.0077288941736028535,-1,-0.9922711058263971,317.0
zitryss/go-sample,0,1,0,1,0,0,1,0,0,95,95,23,194,zitryss/go-sample,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,261.0,78.0,89.0,82.0,89.0,1.0,0,zitryss/go-sample,2019-01-24 23:41:46,1136,0.0008802816901408451,0.0,0.0,0.0017605633802816902,-1,-0.9982394366197183,261.0
meltwater/secretary,0,1,0,1,0,0,1,0,0,94,94,8,193,meltwater/secretary,13.0,468.0,14.0,28.0,131.0,0.0,3.0,3.0,0.0,21.0,21.0,0.0,50.0,314.0,86.0,88.0,47.0,88.0,91.0,0,meltwater/secretary,2015-12-11 13:35:24,2276,0.0057117750439367315,0.012302284710017574,0.006151142355008787,0.05755711775043937,2.0,2.063708260105448,314.0
simonedegiacomi/gphotosuploader,1,1,0,1,0,0,1,0,0,93,93,31,192,simonedegiacomi/gphotosuploader,7.0,0.0,0.0,0.0,75.0,8.0,18.0,26.0,0.0,14.0,14.0,0.0,24.0,352.0,94.0,87.0,89.0,87.0,89.0,0,simonedegiacomi/gphotosuploader,2017-06-25 14:27:03,1714,0.004084014002333722,0.0,0.0,0.043757292882147025,-1,-0.956242707117853,352.0
adtac/go-lcns,0,1,0,1,0,0,1,0,0,92,92,7,191,adtac/go-lcns,1.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,214.0,61.0,86.0,41.0,86.0,1.0,0,adtac/go-lcns,2018-09-29 04:25:06,1253,0.0007980845969672786,0.0,0.0,0.004788507581803671,-1,-0.9952114924181963,214.0
mdlayher/goat,0,0,0,1,0,0,1,1,0,90,90,7,189,mdlayher/goat,5.0,0.0,0.0,0.0,667.0,1.0,24.0,25.0,0.0,6.0,6.0,0.0,16.0,289.0,80.0,85.0,41.0,85.0,78.0,0,mdlayher/goat,2013-12-10 22:54:04,3007,0.0016627868307283007,0.0,0.0,0.2218157632191553,-1,-0.7781842367808447,289.0
kakao/network-node-manager,1,1,0,1,0,1,1,0,0,89,89,18,188,kakao/network-node-manager,6.0,0.0,9.0,0.0,48.0,0.0,6.0,6.0,0.0,11.0,11.0,0.0,17.0,329.0,89.0,84.0,75.0,84.0,86.0,0,kakao/network-node-manager,2020-08-03 01:48:54,579,0.010362694300518135,0.0,0.015544041450777202,0.08290155440414508,0.0,0.09844559585492228,329.0
gobwas/graceful,1,1,0,1,1,0,0,0,0,88,88,2,187,gobwas/graceful,1.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,180.0,49.0,83.0,13.0,83.0,1.0,0,gobwas/graceful,2017-05-03 08:58:38,1767,0.0005659309564233164,0.0,0.0,0.02037351443123939,-1,-0.9796264855687606,180.0
icecrime/vossibility-collector,0,1,0,1,0,0,1,0,0,87,87,15,186,icecrime/vossibility-collector,3.0,0.0,0.0,0.0,72.0,4.0,6.0,10.0,0.0,4.0,4.0,0.0,16.0,305.0,85.0,82.0,70.0,82.0,71.0,0,icecrime/vossibility-collector,2015-07-04 16:49:16,2436,0.0012315270935960591,0.0,0.0,0.029556650246305417,-1,-0.9704433497536946,305.0
wangguanfu/go-,1,0,0,0,0,0,0,0,0,86,86,61,185,wangguanfu/go-,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,256.0,76.0,81.0,93.0,81.0,1.0,0,wangguanfu/go-,2018-10-11 11:33:55,1241,0.0008058017727639,0.0,0.0,0.0008058017727639,-1,-0.9991941982272361,256.0
mattn/streeem,0,0,0,1,0,1,1,0,0,85,85,3,184,mattn/streeem,2.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,227.0,68.0,80.0,17.0,80.0,50.0,0,mattn/streeem,2014-12-11 10:10:49,2641,0.0007572889057175312,0.0,0.0,0.008330177962892843,-1,-0.9916698220371072,227.0
apprenda/kuberang,0,1,0,1,0,0,1,0,0,84,84,20,183,apprenda/kuberang,7.0,186.0,9.0,16.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,235.0,71.0,79.0,76.0,79.0,1.0,0,apprenda/kuberang,2016-09-28 14:04:21,1984,0.003528225806451613,0.008064516129032258,0.0045362903225806455,0.04032258064516129,1.7777777777777777,1.8226366487455197,235.0
lukevers/kittens,0,0,0,1,0,1,1,0,0,83,83,10,182,lukevers/kittens,6.0,0.0,1.0,0.0,426.0,5.0,45.0,50.0,0.0,15.0,15.0,1.0,44.0,304.0,84.0,78.0,58.0,78.0,90.0,0,lukevers/kittens,2013-03-05 04:24:35,3287,0.0018253726802555522,0.0,0.000304228780042592,0.1296014602981442,0.0,0.1299056890781868,304.0
Azure/blobporter,1,1,0,0,1,1,1,1,0,82,82,27,181,Azure/blobporter,8.0,177897.0,21.0,42.0,264.0,10.0,35.0,45.0,0.0,71.0,71.0,0.0,74.0,335.0,91.0,77.0,86.0,77.0,95.0,0,Azure/blobporter,2016-11-28 02:22:44,1923,0.004160166406656267,0.0218408736349454,0.0109204368174727,0.1372854914196568,2.0,2.1482059282371293,335.0
syohex/byzanz-window,0,1,0,1,0,0,0,0,0,81,81,4,180,syohex/byzanz-window,3.0,245.0,4.0,4.0,56.0,0.0,2.0,2.0,0.0,8.0,8.0,0.0,19.0,256.0,76.0,76.0,23.0,76.0,81.0,0,syohex/byzanz-window,2014-07-01 04:59:57,2804,0.0010699001426533524,0.0014265335235378032,0.0014265335235378032,0.019971469329529243,1.0,1.0213980028530671,256.0
adinfinit/zombies-on-ice,0,1,0,1,1,0,0,0,1,80,80,5,179,adinfinit/zombies-on-ice,1.0,9.0,2.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,181.0,51.0,75.0,30.0,75.0,1.0,0,adinfinit/zombies-on-ice,2016-12-10 10:52:19,1911,0.0005232862375719519,0.004186289900575615,0.0010465724751439038,0.027210884353741496,4.0,4.028257456828886,181.0
microsoft/LaBench,0,1,0,1,0,1,0,1,0,79,79,13,178,microsoft/LaBench,3.0,187.0,4.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,217.0,63.0,74.0,68.0,74.0,1.0,0,microsoft/LaBench,2019-05-29 01:37:50,1011,0.002967359050445104,0.00791295746785361,0.003956478733926805,0.024727992087042534,2.0,2.0286844708209695,217.0
ExpediaGroup/flyte,0,1,0,1,0,1,1,1,0,78,78,12,177,ExpediaGroup/flyte,17.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,212.0,60.0,73.0,65.0,73.0,1.0,0,ExpediaGroup/flyte,2018-04-15 21:36:12,1420,0.011971830985915493,0.0,0.0,0.045774647887323945,-1,-0.954225352112676,212.0
strava/go.serversets,0,1,0,1,0,0,1,1,0,77,77,12,176,strava/go.serversets,2.0,0.0,1.0,0.0,43.0,1.0,1.0,2.0,2.0,21.0,23.0,0.0,7.0,301.0,83.0,72.0,65.0,72.0,92.0,0,strava/go.serversets,2014-11-24 22:37:41,2658,0.0007524454477050414,0.0,0.0003762227238525207,0.01617757712565839,0.0,0.01655379984951091,301.0
dacez/dcd,1,1,0,1,0,0,1,0,0,76,76,22,175,dacez/dcd,1.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,223.0,67.0,71.0,80.0,71.0,1.0,0,dacez/dcd,2015-02-25 01:59:34,2565,0.0003898635477582846,0.0,0.0,0.01793372319688109,-1,-0.9820662768031189,223.0
campoy/apiai,0,1,0,1,0,0,0,0,0,75,75,3,174,campoy/apiai,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,4.0,237.0,73.0,70.0,17.0,70.0,80.0,0,campoy/apiai,2017-09-06 04:44:49,1641,0.0018281535648994515,0.0,0.0,0.004875076173065204,-1,-0.9951249238269348,237.0
bsideup/forward2docker,0,1,0,1,0,0,1,1,0,74,74,10,173,bsideup/forward2docker,3.0,288.0,4.0,6.0,10.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,6.0,246.0,75.0,69.0,58.0,69.0,50.0,0,bsideup/forward2docker,2015-08-01 18:25:58,2408,0.0012458471760797341,0.0024916943521594683,0.0016611295681063123,0.004152823920265781,1.5,1.505813953488372,246.0
mantika/whaleprint,1,1,0,1,1,0,1,0,0,73,73,3,172,mantika/whaleprint,2.0,15.0,3.0,21.0,76.0,6.0,6.0,12.0,1.0,4.0,5.0,0.0,25.0,227.0,68.0,68.0,17.0,68.0,74.0,0,mantika/whaleprint,2016-07-01 12:28:04,2073,0.000964785335262904,0.010130246020260492,0.001447178002894356,0.036661842739990354,7.0,7.038109020742885,227.0
mrd0ll4r/tbotapi,1,0,0,0,0,0,0,0,0,72,72,21,171,mrd0ll4r/tbotapi,4.0,0.0,0.0,0.0,25.0,0.0,9.0,9.0,0.0,10.0,10.0,0.0,6.0,297.0,81.0,67.0,79.0,67.0,84.0,0,mrd0ll4r/tbotapi,2016-05-13 02:01:59,2122,0.001885014137606032,0.0,0.0,0.0117813383600377,-1,-0.9882186616399623,297.0
subfuzion/envtpl,1,1,0,1,0,1,1,0,0,71,71,25,170,subfuzion/envtpl,5.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,216.0,62.0,66.0,83.0,66.0,1.0,0,subfuzion/envtpl,2016-05-31 23:44:49,2104,0.002376425855513308,0.0,0.0,0.022813688212927757,-1,-0.9771863117870723,216.0
gqf2008/babylon,1,1,0,1,1,0,1,0,0,70,70,45,169,gqf2008/babylon,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,222.0,65.0,65.0,91.0,65.0,1.0,0,gqf2008/babylon,2013-07-19 07:44:08,3151,0.00031735956839098697,0.0,0.0,0.004125674389082831,-1,-0.9958743256109172,222.0
hacdias/caddy-v1-service,1,1,0,1,0,0,1,0,0,69,69,12,168,hacdias/caddy-v1-service,8.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,194.0,56.0,64.0,65.0,64.0,1.0,0,hacdias/caddy-v1-service,2017-01-14 11:45:32,1876,0.0042643923240938165,0.0,0.0,0.019722814498933903,-1,-0.9802771855010661,194.0
mesosphere-backup/etcd-mesos,0,1,0,1,1,0,1,0,0,68,68,20,167,mesosphere-backup/etcd-mesos,9.0,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,203.0,58.0,63.0,76.0,63.0,1.0,0,mesosphere-backup/etcd-mesos,2015-06-04 19:13:27,2466,0.0036496350364963502,0.0,0.0,0.11597729115977291,-1,-0.884022708840227,203.0
FiloSottile/hstools,0,1,0,1,1,0,1,0,0,67,67,5,166,FiloSottile/hstools,4.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,204.0,59.0,62.0,30.0,62.0,50.0,0,FiloSottile/hstools,2015-03-29 00:29:00,2533,0.0015791551519936833,0.0,0.0,0.013028030003947888,-1,-0.9869719699960521,204.0
matryer/anno,0,1,0,1,0,0,0,0,0,66,66,8,165,matryer/anno,2.0,0.0,1.0,0.0,44.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,19.0,219.0,64.0,61.0,47.0,61.0,50.0,0,matryer/anno,2015-05-31 12:02:38,2470,0.0008097165991902834,0.0,0.0004048582995951417,0.017813765182186234,0.0,0.018218623481781375,219.0
gorilla/css,1,0,0,0,0,0,0,0,0,65,65,31,164,gorilla/css,6.0,0.0,1.0,0.0,22.0,3.0,3.0,6.0,1.0,11.0,12.0,0.0,4.0,297.0,81.0,60.0,89.0,60.0,88.0,0,gorilla/css,2013-08-18 10:28:48,3121,0.0019224607497596924,0.0,0.0003204101249599487,0.007049022749118872,0.0,0.007369432874078821,297.0
