fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
PHPOffice/PhpSpreadsheet,0,1,0,0,0,1,1,0,0,10567,10567,2443,41,PHPOffice/PhpSpreadsheet,339.0,0.0,30.0,0.0,3136.0,182.0,1209.0,1391.0,26.0,1106.0,1132.0,6.0,36.0,612.0,158.0,147.0,162.0,147.0,156.0,1,PHPOffice/PhpSpreadsheet,2016-06-19 16:58:48,2085,0.16258992805755396,0.0,0.014388489208633094,1.5040767386091127,0.0,1.5184652278177457,612.0
phalcon/cphalcon,1,1,0,1,0,1,1,0,1,10518,10518,1914,42,phalcon/cphalcon,360.0,8724.0,30.0,272.0,15766.0,52.0,4696.0,4748.0,3.0,3810.0,3813.0,2.0,88.0,617.0,160.0,146.0,151.0,146.0,174.0,1,phalcon/cphalcon,2011-11-26 05:52:50,3752,0.09594882729211088,0.07249466950959488,0.007995735607675906,4.202025586353945,9.066666666666666,13.276687988628288,617.0
doctrine/lexer,0,1,0,0,0,0,1,0,0,10484,10484,44,43,doctrine/lexer,31.0,0.0,7.0,0.0,91.0,2.0,8.0,10.0,2.0,53.0,55.0,0.0,4.0,469.0,113.0,145.0,83.0,145.0,96.0,1,doctrine/lexer,2013-01-12 18:58:26,3339,0.009284216831386643,0.0,0.0020964360587002098,0.027253668763102725,0.0,0.029350104821802933,469.0
egulias/EmailValidator,1,1,0,1,1,1,1,1,0,10447,10447,149,44,egulias/EmailValidator,67.0,0.0,30.0,0.0,338.0,18.0,149.0,167.0,3.0,147.0,150.0,6.0,54.0,506.0,123.0,144.0,105.0,144.0,113.0,1,egulias/EmailValidator,2013-05-19 15:23:00,3212,0.020859277708592777,0.0,0.00933997509339975,0.10523038605230386,0.0,0.11457036114570361,506.0
doctrine/instantiator,1,1,0,1,0,1,1,1,0,10426,10426,55,45,doctrine/instantiator,36.0,0.0,12.0,0.0,369.0,2.0,19.0,21.0,3.0,64.0,67.0,0.0,17.0,477.0,116.0,143.0,90.0,143.0,101.0,1,doctrine/instantiator,2014-08-07 15:43:55,2767,0.013010480664980123,0.0,0.0043368268883267076,0.13335742681604626,0.0,0.13769425370437297,477.0
docker/labs,0,1,0,0,0,0,1,1,0,10422,10422,5121,46,docker/labs,129.0,0.0,0.0,0.0,714.0,51.0,115.0,166.0,57.0,307.0,364.0,1.0,29.0,593.0,154.0,142.0,175.0,142.0,134.0,1,docker/labs,2016-04-20 23:52:34,2145,0.06013986013986014,0.0,0.0,0.3328671328671329,-1,-0.6671328671328671,593.0
SpartnerNL/Laravel-Excel,0,1,0,0,1,1,1,0,0,10385,10385,1639,47,SpartnerNL/Laravel-Excel,178.0,0.0,30.0,0.0,1429.0,8.0,2665.0,2673.0,4.0,458.0,462.0,1.0,229.0,567.0,143.0,141.0,145.0,141.0,140.0,1,SpartnerNL/Laravel-Excel,2013-11-09 15:28:40,3038,0.05859117840684661,0.0,0.009874917709019092,0.47037524687294274,0.0,0.48025016458196185,567.0
tymondesigns/jwt-auth,0,0,0,0,0,1,1,0,0,10282,10282,1396,48,tymondesigns/jwt-auth,81.0,0.0,30.0,0.0,1481.0,521.0,1034.0,1555.0,39.0,572.0,611.0,0.0,105.0,567.0,143.0,140.0,137.0,140.0,150.0,1,tymondesigns/jwt-auth,2014-09-04 21:50:50,2739,0.029572836801752465,0.0,0.01095290251916758,0.5407082876962395,0.0,0.551661190215407,567.0
z-song/laravel-admin,0,1,0,1,1,1,1,1,0,10243,10243,2604,49,z-song/laravel-admin,308.0,0.0,30.0,0.0,3140.0,91.0,4015.0,4106.0,20.0,1361.0,1381.0,0.0,61.0,602.0,156.0,139.0,165.0,139.0,159.0,1,z-song/laravel-admin,2015-12-30 10:42:57,2257,0.13646433318564466,0.0,0.01329198050509526,1.3912272928666372,0.0,1.4045192733717324,602.0
jupeter/clean-code-php,1,1,0,1,0,0,1,0,0,10122,10122,2457,50,jupeter/clean-code-php,58.0,0.0,0.0,0.0,372.0,17.0,30.0,47.0,0.0,150.0,150.0,0.0,298.0,552.0,138.0,138.0,163.0,138.0,113.0,1,jupeter/clean-code-php,2017-01-16 11:21:17,1874,0.030949839914621132,0.0,0.0,0.19850586979722518,-1,-0.8014941302027748,552.0
mockery/mockery,1,1,0,1,1,0,1,0,0,10035,10035,432,51,mockery/mockery,219.0,0.0,28.0,0.0,1945.0,85.0,498.0,583.0,10.0,570.0,580.0,0.0,57.0,534.0,130.0,137.0,114.0,137.0,146.0,1,mockery/mockery,2009-02-25 19:25:09,4756,0.0460470984020185,0.0,0.005887300252312868,0.40895710681244746,0.0,0.41484440706476033,534.0
spatie/laravel-permission,0,1,0,1,1,1,1,1,1,9986,9986,1501,52,spatie/laravel-permission,184.0,0.0,30.0,0.0,1219.0,7.0,1255.0,1262.0,6.0,551.0,557.0,3.0,205.0,557.0,142.0,136.0,140.0,136.0,145.0,1,spatie/laravel-permission,2015-09-14 22:19:38,2364,0.077834179357022,0.0,0.012690355329949238,0.5156514382402707,0.0,0.5283417935702199,557.0
serbanghita/Mobile-Detect,0,1,0,1,1,1,1,1,0,9893,9893,2635,53,serbanghita/Mobile-Detect,112.0,0.0,0.0,0.0,825.0,115.0,538.0,653.0,39.0,189.0,228.0,14.0,120.0,552.0,138.0,135.0,166.0,135.0,116.0,1,serbanghita/Mobile-Detect,2012-08-31 10:58:16,3473,0.0322487762741146,0.0,0.0,0.2375467895191477,-1,-0.7624532104808524,552.0
magento/magento2,0,1,0,1,0,1,1,1,0,9797,9797,8705,54,magento/magento2,2358.0,0.0,30.0,0.0,127065.0,1203.0,20417.0,21620.0,773.0,12510.0,13283.0,0.0,91.0,632.0,166.0,134.0,182.0,134.0,182.0,1,magento/magento2,2011-11-30 15:30:13,3748,0.6291355389541089,0.0,0.0080042689434365,33.90208110992529,0.0,33.91008537886873,632.0
php-fig/log,0,0,0,1,0,0,0,0,0,9751,9751,162,55,php-fig/log,29.0,0.0,8.0,0.0,93.0,0.0,0.0,0.0,0.0,58.0,58.0,0.0,3.0,471.0,114.0,133.0,106.0,133.0,99.0,1,php-fig/log,2012-11-30 09:49:24,3382,0.008574807806031934,0.0,0.002365464222353637,0.02749852158486103,0.0,0.029863985807214666,471.0
w7corp/easywechat,1,0,0,1,0,1,1,1,0,9663,9663,2310,56,w7corp/easywechat,157.0,0.0,30.0,0.0,2003.0,4.0,1129.0,1133.0,1.0,1221.0,1222.0,0.0,91.0,581.0,147.0,132.0,160.0,132.0,157.0,1,w7corp/easywechat,2015-01-26 03:30:40,2595,0.0605009633911368,0.0,0.011560693641618497,0.771868978805395,0.0,0.7834296724470134,581.0
walkor/Workerman,1,1,0,1,0,1,1,0,1,9579,9579,2184,57,walkor/Workerman,93.0,0.0,30.0,0.0,1558.0,18.0,451.0,469.0,4.0,235.0,239.0,0.0,118.0,536.0,132.0,131.0,156.0,131.0,118.0,1,walkor/Workerman,2013-12-08 07:49:28,3009,0.03090727816550349,0.0,0.009970089730807577,0.5177799933532735,0.0,0.5277500830840811,536.0
swiftmailer/swiftmailer,1,1,0,0,0,0,1,0,0,9502,9502,824,58,swiftmailer/swiftmailer,187.0,0.0,0.0,0.0,1644.0,0.0,851.0,851.0,0.0,507.0,507.0,0.0,3.0,523.0,126.0,130.0,120.0,130.0,143.0,1,swiftmailer/swiftmailer,2008-12-19 08:31:03,4824,0.03876451077943615,0.0,0.0,0.3407960199004975,-1,-0.6592039800995024,523.0
php-fig/container,0,0,0,0,0,0,1,0,0,9334,9334,37,59,php-fig/container,33.0,0.0,7.0,0.0,185.0,4.0,15.0,19.0,0.0,23.0,23.0,0.0,82.0,415.0,98.0,129.0,75.0,129.0,82.0,0,php-fig/container,2016-08-15 18:35:30,2028,0.016272189349112426,0.0,0.0034516765285996054,0.09122287968441814,0.0,0.09467455621301775,415.0
dingo/api,0,1,0,1,0,1,1,0,0,9245,9245,1272,60,dingo/api,120.0,0.0,30.0,0.0,1387.0,181.0,1180.0,1361.0,10.0,397.0,407.0,0.0,24.0,524.0,127.0,128.0,130.0,128.0,138.0,1,dingo/api,2014-04-11 12:31:18,2885,0.0415944540727903,0.0,0.010398613518197574,0.48076256499133446,0.0,0.49116117850953206,524.0
bobthecow/psysh,1,1,0,0,0,0,1,0,0,9157,9157,277,61,bobthecow/psysh,81.0,1387.0,30.0,119.0,1808.0,34.0,386.0,420.0,8.0,267.0,275.0,9.0,65.0,489.0,121.0,127.0,112.0,127.0,123.0,1,bobthecow/psysh,2012-06-04 17:15:35,3561,0.02274641954507161,0.03341757933164841,0.008424599831508003,0.507722549845549,3.966666666666667,4.4828138163437234,489.0
squizlabs/PHP_CodeSniffer,0,1,0,1,1,0,1,1,0,8981,8981,1405,62,squizlabs/PHP_CodeSniffer,244.0,218461.0,30.0,104.0,7064.0,222.0,1877.0,2099.0,72.0,1343.0,1415.0,3.0,27.0,550.0,135.0,126.0,138.0,126.0,160.0,1,squizlabs/PHP_CodeSniffer,2011-11-03 04:06:24,3775,0.06463576158940397,0.027549668874172185,0.007947019867549669,1.8712582781456955,3.466666666666667,5.345871964679912,550.0
symfony/console,0,0,0,0,0,1,1,0,0,8971,8971,224,63,symfony/console,381.0,0.0,30.0,0.0,3510.0,0.0,0.0,0.0,1.0,77.0,78.0,0.0,18.0,464.0,108.0,125.0,109.0,125.0,105.0,1,symfony/console,2011-02-22 18:00:31,4029,0.09456440804169769,0.0,0.007446016381236039,0.8711839166046166,0.0,0.8786299329858526,464.0
doctrine/orm,0,1,0,0,0,0,1,0,0,8941,8941,2356,64,doctrine/orm,966.0,0.0,30.0,0.0,12499.0,1134.0,4666.0,5800.0,271.0,3369.0,3640.0,0.0,20.0,582.0,149.0,124.0,161.0,124.0,173.0,1,doctrine/orm,2010-04-06 21:42:59,4351,0.22201792691335326,0.0,0.006894966674327741,2.8726729487474145,0.0,2.879567915421742,582.0
