fullname_x,C0,C1,C2,C3,C4,C5,C6,C7,C8,number_of_stars,num_of_watchers,num_of_forks,repo_id,repository,community,downloads,releases,assets,commits,open_issues,closed_issues,total_issues,open_prs,closed_prs,total_prs,readme_issues,readme_commits,Rank,Rank_real,star_rank,fork_rank,watchers_rank,pullrequest_rank,label,fullname_y,created_date,days,community_score,assets_score,releases_score,commits_score,avg_assets_release,progress_score,popularity_score
tailwindlabs/tailwindcss,0,1,0,0,0,0,1,1,0,49715,49715,2356,21,tailwindlabs/tailwindcss,225.0,6290.0,30.0,100.0,4548.0,9.0,2169.0,2178.0,14.0,1672.0,1686.0,0.0,24.0,601.0,160.0,166.0,112.0,166.0,157.0,1,tailwindlabs/tailwindcss,2017-10-06 14:59:14,1611,0.13966480446927373,0.06207324643078833,0.0186219739292365,2.823091247672253,3.3333333333333335,6.1750465549348235,601.0
scutan90/DeepLearning-500-questions,1,0,0,0,1,0,0,0,0,46592,46592,14573,22,scutan90/DeepLearning-500-questions,124.0,0.0,0.0,0.0,1275.0,97.0,80.0,177.0,2.0,333.0,335.0,0.0,203.0,615.0,163.0,165.0,176.0,165.0,109.0,1,scutan90/DeepLearning-500-questions,2018-06-27 06:36:45,1347,0.09205642167780252,0.0,0.0,0.9465478841870824,-1,-0.053452115812917644,615.0
leonardomso/33-js-concepts,1,1,0,1,1,0,1,0,1,45398,45398,5954,23,leonardomso/33-js-concepts,103.0,0.0,0.0,0.0,539.0,7.0,32.0,39.0,5.0,165.0,170.0,1.0,435.0,574.0,152.0,164.0,150.0,164.0,96.0,1,leonardomso/33-js-concepts,2018-09-04 13:27:04,1278,0.08059467918622848,0.0,0.0,0.4217527386541471,-1,-0.5782472613458529,574.0
iptv-org/iptv,0,1,0,1,0,0,1,1,0,42888,42888,4110,24,iptv-org/iptv,177.0,0.0,0.0,0.0,19256.0,336.0,1845.0,2181.0,6.0,4049.0,4055.0,0.0,977.0,636.0,166.0,163.0,136.0,163.0,174.0,1,iptv-org/iptv,2018-11-14 22:00:57,1207,0.14664457332228667,0.0,0.0,15.953603976801988,-1,14.953603976801988,636.0
meteor/meteor,0,0,0,1,0,0,1,0,0,42714,42714,5192,25,meteor/meteor,818.0,0.0,0.0,0.0,31974.0,111.0,8587.0,8698.0,5.0,3082.0,3087.0,2.0,86.0,640.0,167.0,162.0,144.0,162.0,172.0,1,meteor/meteor,2012-01-19 01:58:17,3698,0.22120064899945915,0.0,0.0,8.646295294753921,-1,7.646295294753921,640.0
NARKOZ/hacker-scripts,0,1,0,1,0,0,0,0,0,42587,42587,6560,26,NARKOZ/hacker-scripts,58.0,0.0,0.0,0.0,148.0,34.0,37.0,71.0,30.0,109.0,139.0,0.0,14.0,571.0,147.0,161.0,154.0,161.0,95.0,1,NARKOZ/hacker-scripts,2015-11-21 19:05:09,2296,0.025261324041811847,0.0,0.0,0.06445993031358885,-1,-0.9355400696864111,571.0
serverless/serverless,0,1,0,1,1,1,1,1,0,41469,41469,5035,27,serverless/serverless,1125.0,64152.0,30.0,90.0,15183.0,850.0,4705.0,5555.0,31.0,4847.0,4878.0,0.0,542.0,640.0,167.0,160.0,143.0,160.0,177.0,1,serverless/serverless,2015-04-21 03:48:40,2510,0.448207171314741,0.035856573705179286,0.01195219123505976,6.049003984063745,3.0,9.060956175298806,640.0
yarnpkg/yarn,0,1,0,1,0,1,1,1,0,40296,40296,2755,28,yarnpkg/yarn,544.0,36364.0,30.0,253.0,2351.0,1806.0,4533.0,6339.0,157.0,2110.0,2267.0,7.0,74.0,600.0,157.0,159.0,117.0,159.0,165.0,1,yarnpkg/yarn,2016-01-19 17:39:16,2237,0.24318283415288333,0.11309789897183728,0.013410818059901655,1.0509611086276263,8.433333333333334,9.497705260020862,600.0
ColorlibHQ/AdminLTE,0,1,0,1,1,1,1,1,0,40017,40017,17168,29,ColorlibHQ/AdminLTE,127.0,0.0,30.0,0.0,2462.0,38.0,2603.0,2641.0,18.0,1523.0,1541.0,0.0,94.0,648.0,169.0,158.0,178.0,158.0,154.0,1,ColorlibHQ/AdminLTE,2013-12-25 02:52:40,2992,0.042446524064171126,0.0,0.010026737967914439,0.8228609625668449,0.0,0.8328877005347594,648.0
parcel-bundler/parcel,1,1,0,1,0,1,1,1,0,39581,39581,2036,30,parcel-bundler/parcel,358.0,0.0,14.0,0.0,2636.0,687.0,3758.0,4445.0,72.0,2393.0,2465.0,3.0,37.0,588.0,154.0,157.0,108.0,157.0,166.0,1,parcel-bundler/parcel,2017-08-07 16:36:47,1671,0.21424296828246558,0.0,0.008378216636744464,1.5774985038898863,0.0,1.5858767205266309,588.0
TryGhost/Ghost,0,0,0,1,0,1,0,1,0,39155,39155,8464,31,TryGhost/Ghost,475.0,5603.0,30.0,30.0,15651.0,30.0,6255.0,6285.0,23.0,7878.0,7901.0,11.0,132.0,659.0,173.0,156.0,165.0,156.0,182.0,1,TryGhost/Ghost,2013-05-04 11:09:13,3227,0.1471955376510691,0.009296560272699102,0.009296560272699102,4.850015494267121,1.0,5.859312054539821,659.0
nuxt/nuxt.js,1,1,0,1,0,1,1,1,0,38887,38887,3152,32,nuxt/nuxt.js,346.0,0.0,30.0,0.0,5559.0,473.0,6158.0,6631.0,37.0,2869.0,2906.0,0.0,153.0,609.0,161.0,155.0,129.0,155.0,170.0,1,nuxt/nuxt.js,2016-10-26 11:18:47,1956,0.1768916155419223,0.0,0.015337423312883436,2.8420245398773005,0.0,2.857361963190184,609.0
mermaid-js/mermaid,0,1,0,1,1,1,1,1,0,38813,38813,2865,33,mermaid-js/mermaid,342.0,0.0,30.0,0.0,4395.0,603.0,1111.0,1714.0,7.0,1075.0,1082.0,0.0,163.0,572.0,148.0,154.0,120.0,154.0,144.0,1,mermaid-js/mermaid,2014-11-01 23:52:32,2681,0.12756434166355837,0.0,0.011189854531891086,1.639313688922044,0.0,1.6505035434539352,572.0
nwjs/nw.js,0,1,0,1,1,1,1,0,0,38575,38575,3936,34,nwjs/nw.js,128.0,0.0,0.0,0.0,4647.0,878.0,6131.0,7009.0,12.0,782.0,794.0,0.0,375.0,572.0,148.0,153.0,135.0,153.0,131.0,1,nwjs/nw.js,2012-01-04 06:21:10,3713,0.03447347158631834,0.0,0.0,1.2515486129814166,-1,0.2515486129814166,572.0
mozilla/pdf.js,1,1,0,1,0,1,1,1,0,36839,36839,8506,35,mozilla/pdf.js,436.0,1253069.0,30.0,40.0,15413.0,335.0,7773.0,8108.0,18.0,6454.0,6472.0,2.0,120.0,650.0,170.0,152.0,166.0,152.0,180.0,1,mozilla/pdf.js,2011-04-26 06:32:03,3966,0.10993444276348967,0.010085728693898134,0.007564296520423601,3.8862834089762988,1.3333333333333333,5.2271810388300555,650.0
Unitech/pm2,0,0,0,1,1,1,0,0,0,36045,36045,2350,36,Unitech/pm2,311.0,0.0,30.0,0.0,4970.0,547.0,3943.0,4490.0,18.0,801.0,819.0,0.0,481.0,546.0,138.0,151.0,111.0,151.0,133.0,1,Unitech/pm2,2013-05-21 03:25:25,3210,0.09688473520249222,0.0,0.009345794392523364,1.5482866043613708,0.0,1.557632398753894,546.0
algorithm-visualizer/algorithm-visualizer,0,1,0,0,0,0,0,1,0,35938,35938,5839,37,algorithm-visualizer/algorithm-visualizer,28.0,0.0,0.0,0.0,664.0,19.0,65.0,84.0,17.0,216.0,233.0,1.0,25.0,551.0,140.0,150.0,149.0,150.0,102.0,1,algorithm-visualizer/algorithm-visualizer,2016-05-15 00:27:45,2120,0.013207547169811321,0.0,0.0,0.3132075471698113,-1,-0.6867924528301887,551.0
GitSquared/edex-ui,1,1,0,1,0,1,1,0,0,34702,34702,1905,38,GitSquared/edex-ui,69.0,33734.0,29.0,129.0,1428.0,6.0,553.0,559.0,0.0,475.0,475.0,5.0,105.0,518.0,124.0,149.0,103.0,149.0,117.0,1,GitSquared/edex-ui,2017-01-28 09:35:02,1862,0.03705692803437164,0.06928034371643395,0.015574650912996778,0.7669172932330827,4.448275862068965,5.230767806215045,518.0
Marak/faker.js,1,1,0,1,1,1,1,0,0,34208,34208,2925,39,Marak/faker.js,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,95.0,148.0,123.0,148.0,1.0,0,Marak/faker.js,2010-05-15 00:53:07,4312,0.0,0.0,0.00046382189239332097,0.0,0.0,0.00046382189239332097,420.0
hexojs/hexo,1,1,0,1,0,1,1,1,0,33813,33813,4229,40,hexojs/hexo,197.0,0.0,30.0,0.0,3517.0,73.0,3696.0,3769.0,5.0,1041.0,1046.0,1.0,51.0,574.0,152.0,147.0,138.0,147.0,142.0,1,hexojs/hexo,2012-09-23 15:17:08,3450,0.05710144927536232,0.0,0.008695652173913044,1.0194202898550724,0.0,1.0281159420289854,574.0
sahat/hackathon-starter,1,1,0,1,1,1,1,1,0,32466,32466,7489,41,sahat/hackathon-starter,202.0,0.0,13.0,0.0,2541.0,24.0,583.0,607.0,30.0,530.0,560.0,0.0,560.0,572.0,148.0,146.0,159.0,146.0,121.0,1,sahat/hackathon-starter,2013-11-13 17:24:12,3034,0.06657877389584707,0.0,0.0042847725774555045,0.8375082399472643,0.0,0.8417930125247198,572.0
gulpjs/gulp,1,1,0,1,1,0,1,1,0,32407,32407,4398,42,gulpjs/gulp,263.0,0.0,22.0,0.0,1197.0,26.0,1836.0,1862.0,3.0,645.0,648.0,5.0,140.0,555.0,142.0,145.0,139.0,145.0,126.0,1,gulpjs/gulp,2013-07-04 05:26:06,3166,0.08307012002526848,0.0,0.006948831332912192,0.37807959570435884,0.0,0.385028427037271,555.0
videojs/video.js,1,1,0,1,0,1,1,1,0,32394,32394,6992,43,videojs/video.js,495.0,14002.0,30.0,30.0,3798.0,393.0,4307.0,4700.0,15.0,2804.0,2819.0,2.0,59.0,614.0,162.0,144.0,157.0,144.0,169.0,1,videojs/video.js,2010-05-14 18:45:10,4313,0.1147693021099003,0.006955715279387897,0.006955715279387897,0.8805935543705078,1.0,1.8875492696498957,614.0
koajs/koa,1,1,0,1,0,1,1,0,0,32032,32032,3108,44,koajs/koa,228.0,0.0,0.0,0.0,1150.0,33.0,826.0,859.0,29.0,719.0,748.0,3.0,107.0,544.0,136.0,143.0,128.0,143.0,130.0,1,koajs/koa,2013-07-20 18:53:45,3150,0.07238095238095238,0.0,0.0,0.36507936507936506,-1,-0.6349206349206349,544.0
microsoft/playwright,1,1,0,1,0,0,1,0,0,31060,31060,1328,45,microsoft/playwright,213.0,0.0,30.0,0.0,7197.0,410.0,4173.0,4583.0,22.0,7595.0,7617.0,6.0,217.0,561.0,144.0,142.0,96.0,142.0,181.0,1,microsoft/playwright,2019-11-15 18:32:42,841,0.25326991676575505,0.0,0.0356718192627824,8.557669441141499,0.0,8.593341260404282,561.0
lerna/lerna,0,1,0,1,0,0,1,0,0,30890,30890,2038,46,lerna/lerna,282.0,0.0,30.0,0.0,2218.0,703.0,1488.0,2191.0,70.0,815.0,885.0,13.0,201.0,525.0,128.0,141.0,109.0,141.0,134.0,1,lerna/lerna,2015-12-04 09:36:55,2283,0.12352168199737187,0.0,0.013140604467805518,0.9715286903197548,0.0,0.9846692947875603,525.0
photonstorm/phaser,0,1,0,1,1,1,1,0,0,30850,30850,6600,47,photonstorm/phaser,601.0,26144.0,30.0,99.0,17143.0,141.0,3705.0,3846.0,7.0,2092.0,2099.0,0.0,1706.0,596.0,156.0,140.0,155.0,140.0,161.0,1,photonstorm/phaser,2013-04-12 12:27:51,3249,0.18497999384425978,0.030470914127423823,0.009233610341643583,5.276392736226531,3.3,8.585626346568175,596.0
jondot/awesome-react-native,1,1,0,1,1,0,1,0,0,30706,30706,3784,48,jondot/awesome-react-native,631.0,0.0,0.0,0.0,2193.0,30.0,34.0,64.0,24.0,991.0,1015.0,0.0,1812.0,552.0,141.0,139.0,133.0,139.0,141.0,1,jondot/awesome-react-native,2015-03-26 19:58:06,2536,0.24881703470031546,0.0,0.0,0.8647476340694006,-1,-0.13525236593059942,552.0
preactjs/preact,1,1,0,1,0,1,1,0,0,30465,30465,1696,49,preactjs/preact,324.0,33.0,30.0,1.0,4993.0,145.0,1334.0,1479.0,83.0,1776.0,1859.0,2.0,133.0,534.0,131.0,138.0,100.0,138.0,158.0,1,preactjs/preact,2015-09-11 02:40:18,2367,0.13688212927756654,0.0004224757076468103,0.012674271229404309,2.1094212082805237,0.03333333333333333,2.1554288128432613,534.0
carbon-app/carbon,1,1,0,1,0,1,1,1,0,29206,29206,1629,50,carbon-app/carbon,183.0,0.0,30.0,0.0,1764.0,17.0,566.0,583.0,1.0,733.0,734.0,7.0,236.0,502.0,121.0,137.0,99.0,137.0,129.0,1,carbon-app/carbon,2017-06-16 02:50:28,1723,0.10621009866511898,0.0,0.017411491584445733,1.0237957051654092,0.0,1.0412071967498548,502.0
SheetJS/sheetjs,0,1,0,1,1,1,1,1,0,28307,28307,7237,51,SheetJS/sheetjs,184.0,0.0,0.0,0.0,674.0,105.0,2114.0,2219.0,10.0,275.0,285.0,53.0,189.0,534.0,131.0,136.0,158.0,136.0,104.0,1,SheetJS/sheetjs,2012-12-03 19:25:52,3379,0.05445398046759396,0.0,0.0,0.19946729801716484,-1,-0.8005327019828352,534.0
react-boilerplate/react-boilerplate,1,1,0,1,0,1,1,0,0,28118,28118,5960,52,react-boilerplate/react-boilerplate,234.0,0.0,16.0,0.0,1457.0,57.0,1813.0,1870.0,36.0,1122.0,1158.0,11.0,119.0,569.0,146.0,135.0,151.0,135.0,148.0,1,react-boilerplate/react-boilerplate,2015-02-18 14:36:32,2572,0.09097978227060653,0.0,0.006220839813374806,0.5664852255054432,0.0,0.5727060653188181,569.0
tastejs/todomvc,1,1,0,1,0,1,1,0,0,27594,27594,13929,53,tastejs/todomvc,366.0,0.0,5.0,0.0,2905.0,128.0,628.0,756.0,59.0,1223.0,1282.0,6.0,87.0,593.0,155.0,134.0,175.0,134.0,150.0,1,tastejs/todomvc,2011-06-03 19:56:33,3928,0.09317718940936863,0.0,0.0012729124236252546,0.7395621181262729,0.0,0.7408350305498982,593.0
kenwheeler/slick,1,1,0,1,0,1,1,1,1,27204,27204,5805,55,kenwheeler/slick,174.0,0.0,30.0,0.0,921.0,1130.0,2358.0,3488.0,209.0,466.0,675.0,5.0,131.0,541.0,134.0,133.0,148.0,133.0,127.0,1,kenwheeler/slick,2014-03-24 02:10:05,2903,0.059937995177402684,0.0,0.010334137099552188,0.31725800895625217,0.0,0.32759214605580433,541.0
gorhill/uBlock,1,0,0,1,1,1,1,0,0,27192,27192,2225,56,gorhill/uBlock,111.0,75694.0,30.0,103.0,9679.0,35.0,3416.0,3451.0,0.0,325.0,325.0,3.0,371.0,482.0,116.0,132.0,110.0,132.0,108.0,1,gorhill/uBlock,2015-04-01 17:51:11,2530,0.04387351778656127,0.040711462450592886,0.011857707509881422,3.825691699604743,3.433333333333333,7.2708827404479575,482.0
vuejs/vuex,0,1,0,1,1,1,1,1,0,27072,27072,9221,57,vuejs/vuex,337.0,0.0,30.0,0.0,1199.0,80.0,1131.0,1211.0,39.0,876.0,915.0,0.0,44.0,567.0,145.0,131.0,169.0,131.0,136.0,1,vuejs/vuex,2015-07-16 04:21:26,2424,0.13902640264026403,0.0,0.012376237623762377,0.4946369636963696,0.0,0.507013201320132,567.0
jgraph/drawio,0,1,0,1,0,1,0,1,0,26671,26671,5411,58,jgraph/drawio,37.0,3113.0,30.0,30.0,1728.0,230.0,2067.0,2297.0,1.0,135.0,136.0,0.0,78.0,498.0,120.0,130.0,145.0,130.0,93.0,1,jgraph/drawio,2016-09-06 12:59:15,2006,0.018444666001994018,0.014955134596211365,0.014955134596211365,0.8614157527417746,1.0,1.8763708873379858,498.0
markedjs/marked,1,1,0,1,0,1,1,0,0,26461,26461,3097,59,markedjs/marked,147.0,0.0,30.0,0.0,2681.0,47.0,1175.0,1222.0,2.0,1121.0,1123.0,0.0,141.0,530.0,129.0,129.0,126.0,129.0,146.0,1,markedjs/marked,2011-07-24 13:15:51,3877,0.037915914366778436,0.0,0.007737941707505804,0.6915140572607686,0.0,0.6992519989682745,530.0
elsewhencode/project-guidelines,0,1,0,1,0,1,1,1,0,25915,25915,2792,61,elsewhencode/project-guidelines,77.0,0.0,0.0,0.0,165.0,9.0,28.0,37.0,2.0,118.0,120.0,2.0,113.0,466.0,110.0,128.0,118.0,128.0,92.0,1,elsewhencode/project-guidelines,2017-06-30 10:17:55,1709,0.04505558806319485,0.0,0.0,0.0965476887068461,-1,-0.9034523112931538,466.0
atlassian/react-beautiful-dnd,1,1,0,0,0,1,1,0,0,25693,25693,1938,62,atlassian/react-beautiful-dnd,129.0,0.0,30.0,0.0,795.0,446.0,998.0,1444.0,62.0,863.0,925.0,10.0,163.0,496.0,119.0,127.0,105.0,127.0,137.0,1,atlassian/react-beautiful-dnd,2017-08-09 03:37:15,1669,0.07729179149191133,0.0,0.017974835230677052,0.4763331336129419,0.0,0.49430796884361894,496.0
webtorrent/webtorrent,1,1,0,1,1,1,1,0,0,25470,25470,2471,63,webtorrent/webtorrent,189.0,0.0,30.0,0.0,3088.0,99.0,1392.0,1491.0,7.0,704.0,711.0,0.0,298.0,494.0,118.0,126.0,114.0,126.0,128.0,1,webtorrent/webtorrent,2013-10-15 08:16:40,3063,0.061704211557296766,0.0,0.009794319294809012,1.0081619327456741,0.0,1.0179562520404832,494.0
sentsin/layui,1,1,0,0,0,0,1,0,0,25412,25412,6849,64,sentsin/layui,20.0,2664.0,30.0,8.0,335.0,633.0,125.0,758.0,115.0,100.0,215.0,0.0,49.0,507.0,122.0,125.0,156.0,125.0,101.0,1,sentsin/layui,2015-09-22 08:12:03,2356,0.008488964346349746,0.003395585738539898,0.012733446519524618,0.14219015280135824,0.26666666666666666,0.42159026598754956,507.0
request/request,1,0,0,1,1,0,1,0,1,25378,25378,3106,65,request/request,347.0,0.0,0.0,0.0,2270.0,88.0,2130.0,2218.0,29.0,1128.0,1157.0,3.0,282.0,522.0,127.0,124.0,127.0,124.0,147.0,1,request/request,2011-01-23 01:25:14,4059,0.0854890367085489,0.0,0.0,0.5592510470559251,-1,-0.4407489529440749,522.0
sequelize/sequelize,1,1,0,1,0,1,1,0,0,25349,25349,3899,66,sequelize/sequelize,1181.0,0.0,30.0,0.0,9210.0,787.0,8829.0,9616.0,54.0,4403.0,4457.0,4.0,214.0,555.0,142.0,123.0,134.0,123.0,175.0,1,sequelize/sequelize,2010-07-22 07:11:11,4244,0.2782752120640905,0.0,0.00706880301602262,2.1701225259189445,0.0,2.177191328934967,555.0
naptha/tesseract.js,1,1,0,1,0,1,1,1,0,25178,25178,1716,67,naptha/tesseract.js,59.0,0.0,30.0,0.0,627.0,105.0,373.0,478.0,19.0,97.0,116.0,0.0,182.0,436.0,97.0,122.0,101.0,122.0,91.0,0,naptha/tesseract.js,2015-06-24 02:49:52,2446,0.0241210139002453,0.0,0.012264922322158627,0.25633687653311527,0.0,0.2686017988552739,436.0
select2/select2,1,1,0,1,0,1,1,1,0,25166,25166,6266,68,select2/select2,551.0,0.0,29.0,0.0,2635.0,64.0,4622.0,4686.0,12.0,1436.0,1448.0,4.0,67.0,547.0,139.0,121.0,152.0,121.0,153.0,1,select2/select2,2012-03-04 18:43:12,3653,0.1508349301943608,0.0,0.007938680536545305,0.7213249384067889,0.0,0.7292636189433342,547.0
github/fetch,1,1,0,1,0,0,1,0,0,25095,25095,3096,69,github/fetch,76.0,11658017.0,30.0,5.0,654.0,15.0,570.0,585.0,2.0,286.0,288.0,10.0,77.0,470.0,111.0,120.0,125.0,120.0,105.0,1,github/fetch,2014-10-13 00:26:19,2700,0.028148148148148148,0.001851851851851852,0.011111111111111112,0.24222222222222223,0.16666666666666666,0.42000000000000004,470.0
typicode/husky,0,0,0,1,0,0,1,0,0,24920,24920,875,70,typicode/husky,91.0,0.0,30.0,0.0,814.0,10.0,800.0,810.0,3.0,295.0,298.0,0.0,193.0,437.0,99.0,119.0,93.0,119.0,106.0,0,typicode/husky,2014-06-23 12:14:21,2812,0.032361308677098154,0.0,0.010668563300142247,0.2894736842105263,0.0,0.3001422475106686,437.0
GitbookIO/gitbook,0,1,0,1,0,1,1,0,0,24224,24224,3592,71,GitbookIO/gitbook,97.0,0.0,0.0,0.0,2377.0,0.0,0.0,0.0,64.0,315.0,379.0,0.0,125.0,482.0,116.0,118.0,132.0,118.0,114.0,1,GitbookIO/gitbook,2014-03-31 03:01:56,2896,0.033494475138121545,0.0,0.0,0.8207872928176796,-1,-0.1792127071823204,482.0
codemirror/CodeMirror,0,1,0,1,0,0,1,0,0,23970,23970,4779,72,codemirror/CodeMirror,982.0,0.0,30.0,0.0,7048.0,415.0,3640.0,4055.0,25.0,2763.0,2788.0,1.0,29.0,542.0,135.0,117.0,140.0,117.0,168.0,1,codemirror/CodeMirror,2011-01-14 13:44:03,4068,0.24139626352015733,0.0,0.007374631268436578,1.7325467059980335,0.0,1.7399213372664701,542.0
